##NAMES=Diopside
##RRUFFID=R040009
##IDEAL CHEMISTRY=CaMgSi_2_O_6_
##LOCALITY=Otter Lake, Quebec, Canada
##OWNER=RRUFF
##SOURCE=University of Arizona Mineral Museum
##DESCRIPTION=Green square prismatic crystal associated with pale orange calcite
##STATUS=The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis
##URL=rruff.info/R040009
5.000, 0.000
5.010, 0.613
5.020, 8.169
5.030, 7.357
5.040, 8.852
5.050, 12.324
5.060, 0.283
5.070, 9.901
5.080, 8.973
5.090, 13.165
5.100, 12.547
5.110, 11.411
5.120, 15.288
5.130, 1.178
5.140, 4.255
5.150, 21.147
5.160, 28.086
5.170, 12.991
5.180, 3.902
5.190, 1.180
5.200, 7.790
5.210, 11.759
5.220, 18.725
5.230, 18.689
5.240, 13.653
5.250, 25.646
5.260, 9.609
5.270, 11.572
5.280, 1.536
5.290, 16.501
5.300, 20.466
5.310, 4.473
5.320, 9.450
5.330, 7.417
5.340, 14.385
5.350, 13.355
5.360, 10.325
5.370, 13.340
5.380, 18.314
5.390, 11.263
5.400, 12.212
5.410, 21.198
5.420, 22.150
5.430, 16.104
5.440, 15.060
5.450, 9.020
5.460, 16.985
5.470, 10.951
5.480, 8.919
5.490, 4.895
5.500, 3.872
5.510, 17.849
5.520, 6.828
5.530, 13.807
5.540, 12.788
5.550, 7.770
5.560, 13.752
5.570, 7.735
5.580, 14.721
5.590, 10.707
5.600, 9.694
5.610, 3.684
5.620, 2.674
5.630, 3.666
5.640, 14.658
5.650, 5.651
5.660, 9.644
5.670, 4.639
5.680, 12.639
5.690, 10.634
5.700, 14.628
5.710, 19.622
5.720, 10.617
5.730, 0.614
5.740, 19.609
5.750, 3.605
5.760, 12.601
5.770, 5.597
5.780, 5.406
5.790, 7.592
5.800, 14.589
5.810, 12.588
5.820, 0.586
5.830, 10.585
5.840, 10.588
5.850, 6.591
5.860, 7.594
5.870, 17.597
5.880, 9.601
5.890, 6.605
5.900, 25.849
5.910, 7.852
5.920, 12.855
5.930, 11.858
5.940, 9.862
5.950, 6.866
5.960, 17.870
5.970, 5.226
5.980, 7.227
5.990, 13.227
6.000, 7.226
6.010, 7.225
6.020, 18.224
6.030, 7.224
6.040, 7.265
6.050, 6.265
6.060, 8.266
6.070, 18.300
6.080, 11.302
6.090, 10.305
6.100, 12.308
6.110, 5.312
6.120, 12.316
6.130, 23.321
6.140, 3.327
6.150, 13.452
6.160, 12.458
6.170, 16.464
6.180, 14.474
6.190, 15.484
6.200, 16.568
6.210, 11.619
6.220, 13.665
6.230, 15.688
6.240, 17.711
6.250, 12.732
6.260, 16.786
6.270, 23.801
6.280, 12.815
6.290, 11.830
6.300, 3.838
6.310, 13.847
6.320, 12.857
6.330, 16.951
6.340, 2.948
6.350, 1.959
6.360, 12.971
6.370, 10.983
6.380, 7.984
6.390, 22.875
6.400, 11.889
6.410, 13.903
6.420, 13.917
6.430, 24.938
6.440, 5.953
6.450, 35.968
6.460, 1.984
6.470, 13.000
6.480, 7.994
6.490, 10.011
6.500, 14.028
6.510, 11.040
6.520, 16.057
6.530, 16.075
6.540, 17.092
6.550, 24.111
6.560, 8.129
6.570, 6.148
6.580, 23.166
6.590, 11.185
6.600, 23.200
6.610, 13.216
6.620, 17.235
6.630, 12.251
6.640, 2.268
6.650, 9.284
6.660, 9.302
6.670, 18.590
6.680, 11.607
6.690, 12.624
6.700, 7.637
6.710, 10.658
6.720, 10.677
6.730, 9.695
6.740, 2.715
6.750, 12.734
6.760, 20.753
6.770, 22.773
6.780, 7.793
6.790, 3.187
6.800, 9.832
6.810, 9.919
6.820, 12.932
6.830, 6.949
6.840, 28.969
6.850, 11.989
6.860, 5.009
6.870, 11.030
6.880, 4.051
6.890, 5.072
6.900, 13.093
6.910, 12.114
6.920, 6.135
6.930, 19.143
6.940, 4.835
6.950, 20.185
6.960, 18.205
6.970, 17.226
6.980, 6.924
6.990, 12.945
7.000, 16.967
7.010, 6.988
7.020, 9.998
7.030, 6.020
7.040, 6.042
7.050, 16.064
7.060, 23.086
7.070, 0.892
7.080, 19.130
7.090, 8.153
7.100, 6.174
7.110, 14.236
7.120, 9.257
7.130, 0.721
7.140, 13.301
7.150, 18.323
7.160, 6.441
7.170, 10.461
7.180, 2.482
7.190, 7.503
7.200, 9.524
7.210, 10.634
7.220, 6.655
7.230, 3.676
7.240, 10.698
7.250, 19.719
7.260, 7.741
7.270, 6.905
7.280, 5.927
7.290, 9.949
7.300, 2.029
7.310, 7.993
7.320, 12.015
7.330, 18.037
7.340, 7.059
7.350, 11.529
7.360, 5.550
7.370, 2.572
7.380, 14.594
7.390, 11.808
7.400, 11.830
7.410, 14.851
7.420, 13.873
7.430, 9.894
7.440, 5.916
7.450, 2.063
7.460, 9.958
7.470, 11.987
7.480, 4.008
7.490, 3.029
7.500, 5.050
7.510, 7.071
7.520, 1.907
7.530, 4.113
7.540, 6.134
7.550, 8.152
7.560, 7.173
7.570, 22.194
7.580, 11.215
7.590, 7.236
7.600, 6.258
7.610, 16.280
7.620, 0.302
7.630, 4.324
7.640, 13.346
7.650, 8.368
7.660, 12.389
7.670, 12.412
7.680, 8.434
7.690, 15.457
7.700, 4.479
7.710, 4.502
7.720, 17.525
7.730, 9.547
7.740, 8.570
7.750, 15.593
7.760, 9.616
7.770, 14.639
7.780, 0.661
7.790, 11.684
7.800, 9.708
7.810, 0.731
7.820, 14.755
7.830, 3.778
7.840, 13.802
7.850, 7.825
7.860, 4.151
7.870, 25.870
7.880, 5.892
7.890, 12.913
7.900, 0.935
7.910, 7.956
7.920, 7.978
7.930, 16.999
7.940, 7.021
7.950, 20.042
7.960, 6.064
7.970, 6.086
7.980, 10.108
7.990, 2.949
8.000, 1.029
8.010, 17.994
8.020, 12.017
8.030, 17.040
8.040, 6.062
8.050, 5.085
8.060, 15.108
8.070, 15.132
8.080, 16.155
8.090, 11.179
8.100, 3.203
8.110, 11.227
8.120, 7.251
8.130, 18.275
8.140, 10.012
8.150, 11.036
8.160, 6.060
8.170, 6.085
8.180, 19.110
8.190, 12.136
8.200, 2.161
8.210, 11.187
8.220, 9.213
8.230, 3.238
8.240, 10.264
8.250, 13.290
8.260, 11.316
8.270, 8.307
8.280, 8.333
8.290, 13.359
8.300, 0.614
8.310, 4.412
8.320, 5.439
8.330, 5.436
8.340, 15.463
8.350, 1.510
8.360, 7.516
8.370, 4.543
8.380, 9.569
8.390, 5.596
8.400, 1.378
8.410, 8.648
8.420, 16.673
8.430, 2.699
8.440, 8.724
8.450, 7.750
8.460, 2.224
8.470, 0.800
8.480, 3.825
8.490, 3.849
8.500, 12.760
8.510, 6.785
8.520, 3.811
8.530, 8.836
8.540, 7.138
8.550, 22.884
8.560, 8.906
8.570, 0.927
8.580, 3.051
8.590, 8.971
8.600, 16.991
8.610, 11.011
8.620, 7.032
8.630, 8.053
8.640, 7.073
8.650, 5.958
8.660, 0.022
8.670, 4.998
8.680, 11.050
8.690, 2.070
8.700, 9.090
8.710, 4.110
8.720, 12.004
8.730, 14.024
8.740, 1.045
8.750, 7.088
8.760, 8.108
8.770, 7.128
8.780, 19.149
8.790, 28.169
8.800, 24.190
8.810, 20.210
8.820, 12.301
8.830, 16.321
8.840, 13.342
8.850, 10.362
8.860, 3.383
8.870, 5.404
8.880, 10.425
8.890, 1.445
8.900, 4.466
8.910, 5.487
8.920, 3.507
8.930, 8.528
8.940, 6.549
8.950, 3.570
8.960, 15.590
8.970, 7.611
8.980, 7.628
8.990, 0.765
9.000, 7.786
9.010, 5.804
9.020, 14.824
9.030, 4.845
9.040, 17.866
9.050, 14.887
9.060, 0.637
9.070, 8.658
9.080, 15.679
9.090, 24.700
9.100, 0.718
9.110, 9.739
9.120, 15.760
9.130, 10.781
9.140, 11.802
9.150, 8.919
9.160, 7.940
9.170, 11.962
9.180, 15.984
9.190, 3.006
9.200, 11.235
9.210, 23.257
9.220, 12.279
9.230, 7.301
9.240, 10.323
9.250, 12.345
9.260, 10.512
9.270, 3.534
9.280, 15.556
9.290, 15.657
9.300, 10.679
9.310, 13.701
9.320, 27.722
9.330, 8.744
9.340, 27.767
9.350, 5.790
9.360, 8.813
9.370, 1.836
9.380, 7.859
9.390, 4.882
9.400, 19.905
9.410, 15.928
9.420, 5.951
9.430, 8.974
9.440, 13.997
9.450, 14.081
9.460, 3.165
9.470, 18.189
9.480, 5.212
9.490, 13.236
9.500, 14.335
9.510, 12.358
9.520, 10.381
9.530, 8.405
9.540, 22.541
9.550, 14.468
9.560, 15.492
9.570, 8.515
9.580, 4.538
9.590, 16.561
9.600, 12.496
9.610, 14.519
9.620, 16.546
9.630, 10.569
9.640, 8.592
9.650, 8.615
9.660, 15.495
9.670, 11.517
9.680, 12.540
9.690, 4.563
9.700, 13.810
9.710, 15.833
9.720, 10.859
9.730, 6.884
9.740, 8.458
9.750, 4.484
9.760, 22.506
9.770, 12.529
9.780, 0.360
9.790, 6.382
9.800, 7.405
9.810, 12.428
9.820, 0.450
9.830, 14.473
9.840, 11.495
9.850, 10.518
9.860, 18.534
9.870, 0.443
9.880, 2.579
9.890, 15.602
9.900, 1.625
9.910, 2.648
9.920, 8.671
9.930, 4.695
9.940, 0.281
9.950, 16.743
9.960, 7.766
9.970, 16.790
9.980, 8.813
9.990, 1.836
10.000, 7.860
10.010, 1.103
10.020, 6.920
10.030, 6.943
10.040, 8.979
10.050, 12.002
10.060, 14.025
10.070, 4.048
10.080, 5.072
10.090, 10.095
10.100, 12.118
10.110, 11.141
10.120, 7.164
10.130, 1.187
10.140, 7.210
10.150, 6.232
10.160, 1.264
10.170, 12.287
10.180, 1.690
10.190, 12.332
10.200, 1.353
10.210, 7.375
10.220, 4.396
10.230, 3.417
10.240, 20.439
10.250, 1.461
10.260, 10.483
10.270, 20.506
10.280, 5.529
10.290, 6.551
10.300, 13.574
10.310, 6.598
10.320, 6.621
10.330, 5.644
10.340, 1.328
10.350, 9.695
10.360, 14.767
10.370, 0.789
10.380, 7.811
10.390, 4.167
10.400, 11.852
10.410, 6.872
10.420, 3.891
10.430, 17.911
10.440, 4.930
10.450, 2.050
10.460, 8.968
10.470, 5.985
10.480, 0.997
10.490, 6.020
10.500, 11.038
10.510, 3.055
10.520, 7.072
10.530, 8.090
10.540, 5.107
10.550, 3.124
10.560, 16.141
10.570, 8.158
10.580, 2.231
10.590, 5.248
10.600, 4.264
10.610, 2.281
10.620, 13.297
10.630, 5.314
10.640, 0.670
10.650, 0.655
10.660, 4.483
10.670, 7.497
10.680, 6.512
10.690, 1.473
10.700, 16.540
10.710, 10.554
10.720, 3.567
10.730, 1.420
10.740, 6.592
10.750, 10.605
10.760, 9.617
10.770, 11.696
10.780, 3.709
10.790, 2.721
10.800, 12.733
10.810, 0.745
10.820, 10.757
10.830, 10.769
10.840, 9.781
10.850, 5.793
10.860, 11.806
10.870, 9.818
10.880, 7.831
10.890, 3.157
10.900, 5.853
10.910, 0.864
10.920, 0.874
10.930, 10.884
10.940, 0.896
10.950, 17.907
10.960, 8.919
10.970, 3.930
10.980, 8.941
10.990, 12.953
11.000, 7.965
11.010, 14.977
11.020, 2.987
11.030, 8.999
11.040, 6.010
11.050, 5.022
11.060, 9.033
11.070, 13.083
11.080, 12.094
11.090, 5.105
11.100, 10.116
11.110, 6.127
11.120, 11.271
11.130, 8.281
11.140, 3.269
11.150, 15.280
11.160, 8.290
11.170, 8.300
11.180, 10.310
11.190, 10.453
11.200, 0.463
11.210, 10.396
11.220, 14.477
11.230, 0.486
11.240, 2.495
11.250, 7.504
11.260, 8.513
11.270, 9.521
11.280, 15.539
11.290, 4.548
11.300, 6.556
11.310, 4.564
11.320, 7.572
11.330, 6.580
11.340, 12.587
11.350, 0.606
11.360, 12.613
11.370, 11.620
11.380, 9.511
11.390, 3.518
11.400, 2.525
11.410, 13.531
11.420, 9.538
11.430, 6.619
11.440, 5.625
11.450, 5.632
11.460, 9.638
11.470, 6.643
11.480, 9.649
11.490, 6.856
11.500, 14.862
11.510, 12.867
11.520, 6.872
11.530, 0.877
11.540, 2.785
11.550, 0.209
11.560, 13.810
11.570, 18.812
11.580, 9.817
11.590, 3.544
