5.000000	0.0000000E+00
5.010000	8.663254
5.020000	22.90952
5.030000	2.896210
5.040000	17.27813
5.050000	7.033447
5.060000	23.12009
5.070000	1.051041
5.080000	26.79837
5.090000	7.776711
5.100000	20.83141
5.110000	3.845604
5.120000	36.95698
5.130000	18.91475
5.140000	8.868629
5.150000	11.82541
5.160000	24.77587
5.170000	23.72440
5.180000	30.81288
5.190000	24.64655
5.200000	18.49045
5.210000	19.34312
5.220000	38.20243
5.230000	4.067963
5.240000	33.93832
5.250000	27.82233
5.260000	11.71883
5.270000	13.71088
5.280000	14.63429
5.290000	36.70366
5.300000	7.626411
5.310000	14.55061
5.320000	11.47599
5.330000	10.40246
5.340000	15.43049
5.350000	4.643791
5.360000	20.28408
5.370000	10.21394
5.380000	14.14459
5.390000	20.07590
5.400000	14.09943
5.410000	28.02939
5.420000	14.95991
5.430000	13.89320
5.440000	17.86458
5.450000	6.802216
5.460000	13.73997
5.470000	23.67809
5.480000	15.61671
5.490000	14.55586
5.500000	17.94359
5.510000	26.89061
5.520000	36.83258
5.530000	2.428886
5.540000	15.38963
5.550000	20.34896
5.560000	6.321487
5.570000	3.310257
5.580000	1.265007
5.590000	17.21867
5.600000	31.17976
5.610000	17.13441
5.620000	32.08945
5.630000	7.044350
5.640000	6.996574
5.650000	8.951752
5.660000	20.90698
5.670000	1.862488
5.680000	2.818016
5.690000	28.77356
5.700000	11.72900
5.710000	18.68473
5.720000	8.716202
5.730000	25.67046
5.740000	6.628517
5.750000	9.582581
5.760000	13.53657
5.770000	33.49049
5.780000	26.44008
5.790000	4.389763
5.800000	0.3395080
5.810000	22.28931
5.820000	23.23920
5.830000	15.18950
5.840000	18.13993
5.850000	5.090416
5.860000	10.04110
5.870000	2.029808
5.880000	23.21957
5.890000	10.17636
5.900000	16.12350
5.910000	11.07236
5.920000	12.02120
5.930000	11.97002
5.940000	25.94115
5.950000	17.89091
5.960000	19.85271
5.970000	12.81472
5.980000	15.76408
5.990000	27.29736
6.000000	2.746056
