5.000	0.000
5.010	13.345
5.020	10.821
5.030	0.030
5.040	10.769
5.050	3.756
5.060	8.760
5.070	0.231
5.080	8.872
5.090	4.993
5.100	9.083
5.110	4.150
5.120	8.203
5.130	7.243
5.140	14.276
5.150	4.303
5.160	1.590
5.170	10.539
5.180	5.506
5.190	11.477
5.200	6.452
5.210	4.429
5.220	5.410
5.230	1.394
5.240	7.381
5.250	6.372
5.260	6.365
5.270	11.362
5.280	8.361
5.290	9.363
5.300	8.367
5.310	16.376
5.320	2.615
5.330	5.395
5.340	12.408
5.350	5.641
5.360	6.651
5.370	5.663
5.380	17.677
5.390	4.692
5.400	5.709
5.410	4.727
5.420	4.746
5.430	3.767
5.440	4.788
5.450	2.811
5.460	1.836
5.470	6.864
5.480	1.896
5.490	12.931
5.500	5.970
5.510	6.010
5.520	2.049
5.530	10.089
5.540	5.128
5.550	8.168
5.560	7.208
5.570	6.248
5.580	3.290
5.590	17.332
5.600	15.374
5.610	7.418
5.620	0.461
5.630	16.507
5.640	14.553
5.650	21.599
5.660	4.646
5.670	2.695
5.680	10.745
5.690	5.795
5.700	1.155
5.710	1.895
5.720	10.945
5.730	14.995
5.740	14.044
5.750	17.094
5.760	2.142
5.770	23.190
5.780	8.237
5.790	9.284
5.800	17.332
5.810	7.379
5.820	16.426
5.830	20.473
5.840	11.520
5.850	3.568
5.860	21.615
5.870	25.662
5.880	6.733
5.890	25.780
5.900	12.827
5.910	10.874
5.920	12.995
5.930	14.041
5.940	5.226
5.950	20.324
5.960	22.368
5.970	27.535
5.980	9.613
5.990	18.862
6.000	20.901
6.010	14.941
6.020	17.981
6.030	17.022
6.040	16.063
6.050	22.104
6.060	21.146
6.070	14.188
6.080	17.230
6.090	21.279
6.100	31.322
6.110	15.366
6.120	16.409
6.130	29.452
6.140	26.495
6.150	29.660
6.160	16.705
6.170	18.755
6.180	16.796
6.190	18.873
6.200	24.934
6.210	18.988
6.220	27.040
6.230	22.089
6.240	13.139
6.250	10.390
6.260	28.439
6.270	18.465
6.280	30.514
6.290	10.563
6.300	21.612
6.310	31.726
6.320	23.775
6.330	34.824
6.340	21.058
6.350	20.107
6.360	31.205
6.370	37.249
6.380	24.294
6.390	25.338
6.400	32.383
6.410	8.428
6.420	12.474
6.430	28.519
6.440	21.574
6.450	18.623
6.460	38.669
6.470	16.716
6.480	22.765
6.490	21.812
6.500	14.859
6.510	22.906
6.520	12.778
6.530	17.853
6.540	16.900
6.550	30.947
6.560	20.993
6.570	15.040
6.580	19.086
6.590	11.133
6.600	22.179
6.610	16.226
6.620	18.273
6.630	29.320
6.640	12.372
6.650	13.419
6.660	18.466
6.670	15.517
6.680	23.564
6.690	9.611
6.700	13.658
6.710	22.705
6.720	11.751
6.730	13.802
6.740	11.849
6.750	10.895
6.760	0.058
6.770	6.992
6.780	3.038
6.790	4.084
6.800	13.130
6.810	15.176
6.820	12.221
6.830	2.276
6.840	0.679
6.850	10.367
6.860	15.412
6.870	11.457
6.880	1.498
6.890	11.547
6.900	0.467
6.910	5.577
6.920	5.621
6.930	0.665
6.940	1.291
6.950	0.248
6.960	3.795
6.970	0.162
6.980	2.117
6.990	5.925
7.000	4.966
7.010	4.008
7.020	6.050
