##NAMES=Magnesite
##RRUFFID=R040114
##IDEAL CHEMISTRY=MgCO_3_
##LOCALITY=Snarum, Norway
##OWNER=RRUFF
##SOURCE=University of Arizona Mineral Museum
##DESCRIPTION=Tan colored cleavage fragment
##STATUS=The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis
##URL=rruff.info/R040114
##MEASURED CHEMISTRY=(Mg_0.98_Fe_0.01_)C_1.00_O_3_
##CELL PARAMETERS=a: 4.6345(1) b: 4.6345(1) c: 15.0228(5) alpha: 90. beta: 90. gamma: 120. volume: 279.45(1) crystal system: hexagonal
5.000000, 0.0000000E+00
5.010000, 5.399677
5.020000, 9.886877
5.030000, 4.050201
5.040000, 0.1779920
5.050000, 8.810293
5.060000, 10.65099
5.070000, 1.537020
5.080000, 8.442211
5.090000, 12.36451
5.100000, 4.303036
5.110000, 16.27261
5.120000, 9.244682
5.130000, 15.33459
5.140000, 15.31799
5.150000, 11.30433
5.160000, 18.30064
5.170000, 25.31971
5.180000, 9.305895
5.190000, 5.368423
5.200000, 8.355244
5.210000, 7.620781
5.220000, 7.600138
5.230000, 11.58239
5.240000, 14.63850
5.250000, 11.80205
5.260000, 1.781883
5.270000, 11.82594
5.280000, 18.81940
5.290000, 5.861906
5.300000, 7.856239
5.310000, 3.851845
5.320000, 10.84905
5.330000, 13.84816
5.340000, 2.848999
5.350000, 15.86995
5.360000, 5.889828
5.370000, 5.898491
5.380000, 0.9122490
5.390000, 11.93057
5.400000, 23.96736
5.410000, 1.015442
5.420000, 10.00644
5.430000, 7.027872
5.440000, 14.04891
5.450000, 7.069660
5.460000, 27.09019
5.470000, 0.1105630
5.480000, 7.130829
5.490000, 18.15108
5.500000, 0.8270230
5.510000, 7.194750
5.520000, 13.21642
5.530000, 0.2380030
5.540000, 14.56668
5.550000, 17.58265
5.560000, 3.598787
5.570000, 0.6151100
5.580000, 23.63912
5.590000, 10.65562
5.600000, 8.672894
5.610000, 10.69586
5.620000, 14.71365
5.630000, 10.74921
5.640000, 11.76602
5.650000, 9.783092
5.660000, 4.864460
5.670000, 8.881220
5.680000, 9.898367
5.690000, 14.05532
5.700000, 2.083046
5.710000, 2.099346
5.720000, 7.116053
5.730000, 12.23347
5.740000, 14.24943
5.750000, 4.265789
5.760000, 11.65631
5.770000, 6.668634
5.780000, 9.681416
5.790000, 10.69817
5.800000, 1.715233
5.810000, 4.732021
5.820000, 8.749697
5.830000, 7.967125
5.840000, 11.98368
5.850000, 10.00038
5.860000, 16.01723
5.870000, 8.034298
5.880000, 19.05314
5.890000, 7.072163
5.900000, 9.091480
5.910000, 5.111380
5.920000, 4.131903
5.930000, 18.15294
5.940000, 16.17447
5.950000, 6.196198
5.960000, 5.218092
5.970000, 27.24021
5.980000, 5.268570
5.990000, 5.367290
6.000000, 15.38939
6.010000, 14.41164
6.020000, 9.434072
6.030000, 6.456680
6.040000, 5.479467
6.050000, 8.502419
6.060000, 12.52553
6.070000, 7.548800
6.080000, 2.427773
6.090000, 17.59721
6.100000, 11.62101
6.110000, 8.644981
6.120000, 4.669107
6.130000, 13.69370
6.140000, 5.717796
6.150000, 1.741428
6.160000, 11.76524
6.170000, 12.78920
6.180000, 10.81332
6.190000, 2.838799
6.200000, 10.93884
6.210000, 2.004854
6.220000, 9.035553
6.230000, 3.049597
6.240000, 6.990410
6.250000, 11.01850
6.260000, 4.8705999E-02
6.270000, 7.050177
6.280000, 6.080980
6.290000, 4.112406
6.300000, 7.137239
6.310000, 3.169590
6.320000, 0.7972300
6.330000, 12.23565
6.340000, 7.268843
6.350000, 4.302326
6.360000, 11.33606
6.370000, 1.630062
6.380000, 10.40373
6.390000, 0.4451010
6.400000, 9.479511
6.410000, 10.51296
6.420000, 9.546738
6.430000, 11.58080
6.440000, 2.614868
6.450000, 7.648403
6.460000, 1.329229
6.470000, 14.70433
6.480000, 7.738121
6.490000, 12.77193
6.500000, 10.80596
6.510000, 4.161207
6.520000, 17.87806
6.530000, 13.91168
6.540000, 10.94070
6.550000, 7.974695
6.560000, 12.00879
6.570000, 9.320656
6.580000, 11.34285
6.590000, 6.377300
6.600000, 12.41177
6.610000, 9.396664
6.620000, 4.431328
6.630000, 12.46606
6.640000, 12.57689
6.650000, 2.388206
6.660000, 1.646166
6.670000, 2.680979
6.680000, 11.71584
6.690000, 15.75077
6.700000, 6.747509
6.710000, 7.782578
6.720000, 13.81771
6.730000, 6.840057
6.740000, 6.873989
6.750000, 8.028660
6.760000, 14.06276
6.770000, 2.085154
6.780000, 16.11939
6.790000, 6.153700
6.800000, 8.188091
6.810000, 4.222534
6.820000, 6.302790
6.830000, 13.34328
6.840000, 7.377914
6.850000, 12.41261
6.860000, 2.485548
6.870000, 3.520100
6.880000, 11.55473
6.890000, 15.58879
6.900000, 9.618389
6.910000, 6.648268
6.920000, 9.682775
6.930000, 11.71690
6.940000, 15.75111
6.950000, 11.78539
6.960000, 0.8387180
6.970000, 12.87155
6.980000, 1.095531
6.990000, 16.93717
7.000000, 15.96356
7.010000, 20.99640
7.020000, 12.02932
7.030000, 7.061438
7.040000, 12.09362
7.050000, 16.12589
7.060000, 4.161480
7.070000, 18.19388
7.080000, 18.22636
7.090000, 16.25888
7.100000, 9.291468
7.110000, 9.324112
7.120000, 5.356806
7.130000, 7.389547
7.140000, 12.42234
7.150000, 2.455164
7.160000, 9.488039
7.170000, 12.52718
7.180000, 1.561285
7.190000, 7.595078
7.200000, 16.62891
7.210000, 14.66277
7.220000, 4.696674
7.230000, 8.730610
7.240000, 11.76458
7.250000, 8.826656
7.260000, 15.86069
7.270000, 7.894745
7.280000, 2.788769
7.290000, 13.82290
7.300000, 6.857605
7.310000, 13.89179
7.320000, 13.92601
7.330000, 12.96025
7.340000, 13.99452
7.350000, 9.025120
7.360000, 13.06355
7.370000, 18.23305
7.380000, 9.267401
7.390000, 12.30175
7.400000, 24.52956
7.410000, 6.561241
7.420000, 11.59514
7.430000, 8.630030
7.440000, 9.665279
7.450000, 1.700531
7.460000, 12.72604
7.470000, 12.81293
7.480000, 7.849178
7.490000, 14.88540
7.500000, 11.92162
7.510000, 13.05955
7.520000, 9.060074
7.530000, 5.096176
7.540000, 12.13224
7.550000, 11.16825
7.560000, 3.204380
7.570000, 9.159372
7.580000, 0.1954000
7.590000, 13.31595
7.600000, 5.353527
7.610000, 17.39514
7.620000, 16.43244
7.630000, 7.473770
7.640000, 18.50939
7.650000, 22.54495
7.660000, 5.518745
7.670000, 9.554241
7.680000, 14.58967
7.690000, 6.625048
7.700000, 3.661247
7.710000, 0.4572350
7.720000, 8.492380
7.730000, 10.54502
7.740000, 9.580063
7.750000, 18.61504
7.760000, 4.350040
7.770000, 2.682434
7.780000, 5.714891
7.790000, 22.74746
7.800000, 9.779945
7.810000, 5.816887
7.820000, 2.849455
7.830000, 1.118050
7.840000, 9.913685
7.850000, 9.808109
7.860000, 8.7162003E-02
7.870000, 6.944250
7.880000, 6.975588
7.890000, 3.006842
7.900000, 2.038187
7.910000, 7.069454
7.920000, 12.10064
7.930000, 12.13180
7.940000, 1.837126
7.950000, 10.19281
7.960000, 3.222668
7.970000, 8.252491
7.980000, 12.28223
7.990000, 7.311893
8.000000, 13.34164
8.010000, 0.6286850
8.020000, 0.4086210
8.030000, 11.43763
8.040000, 7.466549
8.050000, 0.5046200
8.060000, 2.524191
8.070000, 3.552910
8.080000, 8.581535
8.090000, 2.610075
8.100000, 3.638546
8.110000, 6.724464
8.120000, 7.754267
8.130000, 12.78397
8.140000, 3.813585
8.150000, 0.1568910
8.160000, 12.86747
8.170000, 13.89660
8.180000, 9.862343
8.190000, 5.891281
8.200000, 7.920874
8.210000, 7.950369
8.220000, 12.97977
8.230000, 17.00909
8.240000, 4.038319
8.250000, 1.067455
8.260000, 11.09647
8.270000, 9.126629
8.280000, 6.155455
8.290000, 9.184177
8.300000, 10.21281
8.310000, 4.241335
8.320000, 11.26977
8.330000, 2.298101
8.340000, 10.32633
8.350000, 10.35446
8.360000, 0.3824880
8.370000, 6.686245
8.380000, 11.71277
8.390000, 3.740396
8.400000, 8.767906
8.410000, 2.795294
8.420000, 10.82256
8.430000, 8.849699
8.440000, 0.1232830
8.450000, 5.903324
8.460000, 12.93005
8.470000, 11.96103
8.480000, 3.988117
8.490000, 2.015072
8.500000, 17.04190
8.510000, 11.07277
8.520000, 8.099339
8.530000, 12.12577
8.540000, 4.152071
8.550000, 1.178257
8.560000, 1.795727
8.570000, 7.228973
8.580000, 10.25354
8.590000, 2.722025
8.600000, 10.30060
8.610000, 2.323109
8.620000, 3.560909
8.630000, 6.583138
8.640000, 3.605249
8.650000, 2.626110
8.660000, 0.3520300
8.670000, 3.885538
8.680000, 10.90661
8.690000, 3.927511
8.700000, 1.051746
8.710000, 9.967930
8.720000, 8.987614
8.730000, 5.007135
8.740000, 5.026499
8.750000, 10.07657
8.760000, 8.095608
8.770000, 4.114847
8.780000, 0.8736820
8.790000, 2.144447
8.800000, 1.162395
8.810000, 2.180132
8.820000, 1.197691
8.830000, 11.21504
8.840000, 14.23222
