5	67
5.01	50
5.02	53
5.03	73
5.04	51
5.05	57
5.06	54
5.07	75
5.08	63
5.09	63
5.1	59
5.11	60
5.12	59
5.13	60
5.14	55
5.15	66
5.16	44
5.17	70
5.18	53
5.19	57
5.2	66
5.21	64
5.22	69
5.23	57
5.24	57
5.25	72
5.26	53
5.27	54
5.28	53
5.29	66
5.3	76
5.31	54
5.32	83
5.33	58
5.34	69
5.35	81
5.36	48
5.37	52
5.38	70
5.39	69
5.4	69
5.41	67
5.42	70
5.43	57
5.44	71
5.45	72
5.46	65
5.47	59
5.48	66
5.49	61
5.5	74
5.51	63
5.52	63
5.53	64
5.54	63
5.55	88
5.56	84
5.57	76
5.58	65
5.59	74
5.6	64
5.61	67
5.62	70
5.63	75
5.64	82
5.65	65
5.66	56
5.67	78
5.68	65
5.69	64
5.7	70
5.71	62
5.72	83
5.73	60
5.74	84
5.75	63
5.76	92
5.77	72
5.78	70
5.79	88
5.8	93
5.81	63
5.82	63
5.83	87
5.84	57
5.85	66
5.86	66
5.87	75
5.88	69
5.89	80
5.9	85
5.91	79
5.92	69
5.93	64
5.94	73
5.95	74
5.96	73
5.97	70
5.98	83
5.99	74
6	89
6.01	67
6.02	69
6.03	84
6.04	61
6.05	93
6.06	77
6.07	65
6.08	92
6.09	69
6.1	69
6.11	88
6.12	77
6.13	72
6.14	84
6.15	79
6.16	70
6.17	66
6.18	78
6.19	79
6.2	75
6.21	87
6.22	88
6.23	83
6.24	81
6.25	64
6.26	70
6.27	80
6.28	69
6.29	72
6.3	76
6.31	63
6.32	74
6.33	76
6.34	78
6.35	71
6.36	62
6.37	78
6.38	69
6.39	69
6.4	72
6.41	58
6.42	64
6.43	66
6.44	75
6.45	64
6.46	62
6.47	67
6.48	82
6.49	60
6.5	67
6.51	68
6.52	75
6.53	65
6.54	71
6.55	74
6.56	65
6.57	70
6.58	70
6.59	81
6.6	80
6.61	84
6.62	67
6.63	55
6.64	70
6.65	65
6.66	59
6.67	66
6.68	78
6.69	80
6.7	71
6.71	81
6.72	71
6.73	76
6.74	75
6.75	69
6.76	75
6.77	54
6.78	53
6.79	61
6.8	72
6.81	65
6.82	71
6.83	73
6.84	85
6.85	68
6.86	71
6.87	61
6.88	89
6.89	74
6.9	72
6.91	56
6.92	76
6.93	57
6.94	69
6.95	49
6.96	88
6.97	68
6.98	62
6.99	88
7	72
7.01	75
7.02	60
7.03	55
7.04	74
7.05	62
7.06	77
7.07	72
7.08	60
7.09	72
7.1	80
7.11	80
7.12	66
7.13	55
7.14	66
7.15	65
7.16	79
7.17	56
7.18	67
7.19	65
7.2	65
7.21	73
7.22	66
7.23	78
7.24	71
7.25	57
7.26	72
7.27	86
7.28	68
7.29	78
7.3	71
7.31	73
7.32	75
7.33	71
7.34	72
7.35	93
7.36	78
7.37	69
7.38	83
7.39	50
7.4	69
7.41	67
7.42	78
7.43	79
7.44	65
7.45	66
7.46	80
7.47	63
7.48	63
7.49	75
7.5	71
7.51	72
7.52	79
7.53	66
7.54	57
7.55	80
7.56	62
7.57	67
7.58	62
7.59	84
7.6	70
7.61	65
7.62	71
7.63	57
7.64	69
7.65	75
7.66	61
7.67	70
7.68	73
7.69	72
7.7	72
7.71	77
7.72	69
7.73	83
7.74	66
7.75	94
7.76	62
7.77	73
7.78	68
7.79	69
7.8	72
7.81	85
7.82	67
7.83	83
7.84	87
7.85	72
7.86	79
7.87	85
7.88	82
7.89	66
7.9	58
7.91	86
7.92	90
7.93	102
7.94	92
7.95	82
7.96	85
7.97	92
7.98	80
7.99	109
8	77
8.01	63
8.02	91
8.03	72
8.04	90
8.05	81
8.06	66
8.07	76
8.08	73
8.09	86
8.1	72
8.11	64
8.12	69
8.13	77
8.14	65
8.15	85
8.16	77
8.17	86
8.18	85
8.19	88
8.2	55
8.21	78
8.22	84
8.23	74
8.24	71
8.25	93
8.26	80
8.27	68
8.28	80
8.29	72
8.3	62
8.31	84
8.32	93
8.33	66
8.34	77
8.35	79
8.36	67
8.37	88
8.38	69
8.39	74
8.4	81
8.41	74
8.42	86
8.43	70
8.44	81
8.45	78
8.46	75
8.47	78
8.48	84
8.49	90
8.5	92
8.51	88
8.52	80
8.53	89
8.54	104
8.55	101
8.56	105
8.57	92
8.58	114
8.59	110
8.6	131
8.61	124
8.62	103
8.63	142
8.64	136
8.65	137
8.66	165
8.67	189
8.68	183
8.69	215
8.7	249
8.71	295
8.72	267
8.73	351
8.74	373
8.75	497
8.76	573
8.77	669
8.78	745
8.79	920
8.8	995
8.81	1138
8.82	1287
8.83	1461
8.84	1523
8.85	1546
8.86	1311
8.87	1058
8.88	754
8.89	518
8.9	391
8.91	267
8.92	211
8.93	204
8.94	139
8.95	136
8.96	132
8.97	138
8.98	128
8.99	119
9	116
9.01	115
9.02	118
9.03	103
9.04	125
9.05	94
9.06	107
9.07	89
9.08	89
9.09	100
9.1	81
9.11	86
9.12	97
9.13	75
9.14	92
9.15	60
9.16	86
9.17	73
9.18	64
9.19	88
9.2	78
9.21	78
9.22	78
9.23	72
9.24	62
9.25	89
9.26	77
9.27	88
9.28	78
9.29	56
9.3	67
9.31	52
9.32	84
9.33	74
9.34	67
9.35	79
9.36	82
9.37	76
9.38	77
9.39	66
9.4	83
9.41	65
9.42	68
9.43	73
9.44	83
9.45	75
9.46	64
9.47	72
9.48	64
9.49	66
9.5	57
9.51	56
9.52	76
9.53	60
9.54	62
9.55	83
9.56	72
9.57	74
9.58	63
9.59	68
9.6	67
9.61	71
9.62	57
9.63	73
9.64	55
9.65	77
9.66	67
9.67	73
9.68	59
9.69	70
9.7	65
9.71	61
9.72	86
9.73	68
9.74	59
9.75	80
9.76	70
9.77	68
9.78	59
9.79	69
9.8	56
9.81	61
9.82	85
9.83	66
9.84	74
9.85	70
9.86	66
9.87	54
9.88	63
9.89	48
9.9	62
9.91	54
9.92	53
9.93	70
9.94	56
9.95	75
9.96	70
9.97	55
9.98	58
9.99	54
10	58
10.01	60
10.02	52
10.03	66
10.04	86
10.05	53
10.06	75
10.07	63
10.08	58
10.09	70
10.1	51
10.11	68
10.12	50
10.13	73
10.14	65
10.15	69
10.16	56
10.17	67
10.18	59
10.19	80
10.2	84
10.21	61
10.22	68
10.23	67
10.24	81
10.25	60
10.26	65
10.27	71
10.28	88
10.29	52
10.3	65
10.31	75
10.32	57
10.33	67
10.34	69
10.35	55
10.36	60
10.37	74
10.38	62
10.39	68
10.4	60
10.41	70
10.42	54
10.43	66
10.44	58
10.45	73
10.46	75
10.47	60
10.48	64
10.49	74
10.5	59
10.51	81
10.52	83
10.53	72
10.54	65
10.55	77
10.56	40
10.57	62
10.58	57
10.59	68
10.6	62
10.61	78
10.62	58
10.63	43
10.64	57
10.65	68
10.66	60
10.67	62
10.68	70
10.69	59
10.7	55
10.71	79
10.72	61
10.73	73
10.74	81
10.75	70
10.76	56
10.77	72
10.78	62
10.79	62
10.8	63
10.81	49
10.82	76
10.83	69
10.84	49
10.85	65
10.86	61
10.87	65
10.88	59
10.89	70
10.9	60
10.91	69
10.92	46
10.93	55
10.94	71
10.95	59
10.96	67
10.97	62
10.98	49
10.99	69
11	59
11.01	75
11.02	47
11.03	65
11.04	68
11.05	74
11.06	57
11.07	49
11.08	59
11.09	56
11.1	72
11.11	61
11.12	66
11.13	67
11.14	77
11.15	64
11.16	43
11.17	78
11.18	62
11.19	56
11.2	68
11.21	67
11.22	64
11.23	71
11.24	56
11.25	53
11.26	53
11.27	72
11.28	71
11.29	64
11.3	59
11.31	52
11.32	60
11.33	61
11.34	59
11.35	54
11.36	61
11.37	54
11.38	53
11.39	64
11.4	68
11.41	65
11.42	63
11.43	63
11.44	65
