
Filename:
	H:\16_3_SEPT_FILTER.pk

File Created:
	April 16, 2019 - 04:35 PM

Specimen Id:
	16.3 SEPT FILTER

Specimen Name:
	

Specimen Description:
	

Comment:
Scan Type: 2Theta Scan
Start Angle: 2 deg.
Stop Angle: 65 deg.
Num Points: 3151
Step Size: 0.02 deg.
Scan Rate: 1.000000
Scan Mode: Continuous
Wavelength: 1.540562
\Kalpha1: 1.540562	\Kalpha2: 1.544390	\Kbeta: 1.392218

Optics:
		Detector:
			 Type: Fixed Slits
		Tube: 
			 Type: Fixed Slits


Datas:
Peaks:

Position        Dspace          ESD(P)          Corr.Fact       Intensity       Rel.Int.        FWHM(L)         ESD(L)          Area            Source                  Curve           Strain  CSize   CSize_Source    
[deg]           [A]             [deg]           [deg]           [CPS]           [CPS]           [deg]           [deg]           [deg]           [--]                    [--]            [--]    [--]    [--]            
  3.7200        23.7320           0.0000          0.0000            34.17         1.18          0.0400            0.0000           4.7833       PFind                   None            0.00    0.00    None            
  3.9600        22.2943           0.0000          0.0000            34.17         1.18          0.0600            0.0000           2.7333       PFind                   None            0.00    0.00    None            
  4.1200        21.4288           0.0000          0.0000            45.83         1.59          0.0600            0.0000           0.9167       PFind                   None            0.00    0.00    None            
  4.3000        20.5322           0.0000          0.0000            37.50         1.30          0.1400            0.0000           1.5000       PFind                   None            0.00    0.00    None            
  4.9200        17.9461           0.0000          0.0000            34.17         1.18          0.0800            0.0000           2.7333       PFind                   None            0.00    0.00    None            
  6.3000        14.0178           0.0000          0.0000            34.17         1.18          0.0800            0.0000           2.7333       PFind                   None            0.00    0.00    None            
  6.4400        13.7134           0.0000          0.0000            55.83         1.93          0.1200            0.0000           8.9333       PFind                   None            0.00    0.00    None            
  9.0800         9.7313           0.0000          0.0000           166.67         5.76          0.0800            0.0000          13.3333       PFind                   None            0.00    0.00    None            
  9.4200         9.3808           0.0000          0.0000            36.67         1.27          0.1400            0.0000           2.9333       PFind                   None            0.00    0.00    None            
 12.4000         7.1323           0.0000          0.0000           155.83         5.39          0.1600            0.0000          21.8167       PFind                   None            0.00    0.00    None            
 12.7200         6.9536           0.0000          0.0000           122.50         4.24          0.1000            0.0000          19.6000       PFind                   None            0.00    0.00    None            
 14.1000         6.2759           0.0000          0.0000            88.33         3.05          0.1600            0.0000           5.3000       PFind                   None            0.00    0.00    None            
