
Filename:
	C:\Program Files\Thermo Electron\WinXRD\Datafiles\FIEN2\GEO\G12_RT.pk

File Created:
	February 25, 2021 - 09:35 AM

Specimen Id:
	G12_RT

Specimen Name:
	

Specimen Description:
	

Comment:
Scan Type: 2Theta Scan
Start Angle: 3 deg.
Stop Angle: 65 deg.
Num Points: 3101
Step Size: 0.02 deg.
Scan Rate: 1.000000
Scan Mode: Continuous
Wavelength: 1.540562
\Kalpha1: 1.540562	\Kalpha2: 1.544390	\Kbeta: 1.392218

Optics:
		Detector:
			 Type: Fixed Slits
		Tube: 
			 Type: Fixed Slits


Datas:
Peaks:

Position        Dspace          ESD(P)          Corr.Fact       Intensity       Rel.Int.        FWHM(L)         ESD(L)          Area            Source                  Curve           Strain  CSize   CSize_Source    
[deg]           [A]             [deg]           [deg]           [CPS]           [CPS]           [deg]           [deg]           [deg]           [--]                    [--]            [--]    [--]    [--]            
  4.7000        18.7856           0.0000          0.0000            52.50         2.37          0.0800            0.0000           4.2000       PFind                   None            0.00    0.00    None            
  4.9400        17.8735           0.0000          0.0000            57.50         2.59          0.1600            0.0000           2.3000       PFind                   None            0.00    0.00    None            
  5.1400        17.1785           0.0000          0.0000            44.17         1.99          0.0800            0.0000           4.4167       PFind                   None            0.00    0.00    None            
  5.3600        16.4739           0.0000          0.0000            51.67         2.33          0.0800            0.0000           1.0333       PFind                   None            0.00    0.00    None            
  5.5600        15.8817           0.0000          0.0000            49.17         2.22          0.1200            0.0000           1.9667       PFind                   None            0.00    0.00    None            
  5.7400        15.3841           0.0000          0.0000            70.00         3.16          0.1400            0.0000           0.0000       PFind                   None            0.00    0.00    None            
  6.1600        14.3361           0.0000          0.0000           150.83         6.81          0.0200            0.0000          18.1000       PFind                   None            0.00    0.00    None            
  6.3200        13.9735           0.0000          0.0000            52.50         2.37          0.1600            0.0000           3.1500       PFind                   None            0.00    0.00    None            
  6.4200        13.7561           0.0000          0.0000            54.17         2.44          0.1200            0.0000           0.0000       PFind                   None            0.00    0.00    None            
  6.7400        13.1037           0.0000          0.0000            53.33         2.41          0.1200            0.0000           8.5333       PFind                   None            0.00    0.00    None            
  7.0600        12.5104           0.0000          0.0000            53.33         2.41          0.1600            0.0000           3.2000       PFind                   None            0.00    0.00    None            
  7.6000        11.6227           0.0000          0.0000            37.50         1.69          0.0800            0.0000           2.2500       PFind                   None            0.00    0.00    None            
  7.9200        11.1538           0.0000          0.0000            41.67         1.88          0.1000            0.0000           1.6667       PFind                   None            0.00    0.00    None            
  8.1200        10.8795           0.0000          0.0000            40.83         1.84          0.0800            0.0000           4.9000       PFind                   None            0.00    0.00    None            
  8.5000        10.3940           0.0000          0.0000            55.83         2.52          0.0800            0.0000           8.9333       PFind                   None            0.00    0.00    None            
  8.8200        10.0176           0.0000          0.0000           684.17        30.88          0.0400            0.0000          68.4167       PFind                   None            0.00    0.00    None            
  9.0200         9.7959           0.0000          0.0000            69.17         3.12          0.1400            0.0000           5.5333       PFind                   None            0.00    0.00    None            
  9.1800         9.6255           0.0000          0.0000            65.83         2.97          0.1000            0.0000           5.2667       PFind                   None            0.00    0.00    None            
  9.3600         9.4408           0.0000          0.0000            65.00         2.93          0.1000            0.0000           7.8000       PFind                   None            0.00    0.00    None            
  9.7400         9.0733           0.0000          0.0000            63.33         2.86          0.1400            0.0000           2.5333       PFind                   None            0.00    0.00    None            
  9.9200         8.9091           0.0000          0.0000            35.83         1.62          0.0800            0.0000           0.7167       PFind                   None            0.00    0.00    None            
 10.1000         8.7507           0.0000          0.0000            37.50         1.69          0.1200            0.0000           0.7500       PFind                   None            0.00    0.00    None            
 10.5000         8.4182           0.0000          0.0000            87.50         3.95          0.1600            0.0000          10.5000       PFind                   None            0.00    0.00    None            
 10.8200         8.1700           0.0000          0.0000            38.33         1.73          0.1000            0.0000           0.7667       PFind                   None            0.00    0.00    None            
 10.9600         8.0659           0.0000          0.0000            45.83         2.07          0.1000            0.0000           0.9167       PFind                   None            0.00    0.00    None            
 11.6800         7.5703           0.0000          0.0000            40.00         1.81          0.1400            0.0000           2.4000       PFind                   None            0.00    0.00    None            
 11.8800         7.4433           0.0000          0.0000            49.17         2.22          0.1600            0.0000           1.9667       PFind                   None            0.00    0.00    None            
 12.1400         7.2844           0.0000          0.0000           530.83        23.96          0.0200            0.0000          42.4667       PFind                   None            0.00    0.00    None            
 12.4400         7.1094           0.0000          0.0000           307.50        13.88          0.0600            0.0000          36.9000       PFind                   None            0.00    0.00    None            
 12.7800         6.9210           0.0000          0.0000            38.33         1.73          0.0600            0.0000           2.3000       PFind                   None            0.00    0.00    None            
 13.7800         6.4210           0.0000          0.0000            54.17         2.44          0.0200            0.0000           4.3333       PFind                   None            0.00    0.00    None            
 14.9400         5.9249           0.0000          0.0000            40.83         1.84          0.0600            0.0000           4.0833       PFind                   None            0.00    0.00    None            
 15.1000         5.8625           0.0000          0.0000            36.67         1.65          0.1400            0.0000           0.7333       PFind                   None            0.00    0.00    None            
 17.2800         5.1275           0.0000          0.0000            70.83         3.20          0.0000            0.0000           1.4167       PFind                   None            0.00    0.00    None            
 17.7800         4.9844           0.0000          0.0000           234.17        10.57          0.1000            0.0000          23.4167       PFind                   None            0.00    0.00    None            
 18.5400         4.7818           0.0000          0.0000            74.17         3.35          0.1000            0.0000           7.4167       PFind                   None            0.00    0.00    None            
 18.7400         4.7312           0.0000          0.0000           117.50         5.30          0.0600            0.0000          16.4500       PFind                   None            0.00    0.00    None            
 19.7800         4.4847           0.0000          0.0000            57.50         2.59          0.1200            0.0000           9.2000       PFind                   None            0.00    0.00    None            
 20.0600         4.4227           0.0000          0.0000            39.17         1.77          0.1400            0.0000           2.3500       PFind                   None            0.00    0.00    None            
 20.5600         4.3163           0.0000          0.0000            34.17         1.54          0.1000            0.0000           4.1000       PFind                   None            0.00    0.00    None            
 20.8000         4.2670           0.0000          0.0000           327.50        14.78          0.1200            0.0000          32.7500       PFind                   None            0.00    0.00    None            
 21.9600         4.0442           0.0000          0.0000           136.67         6.17          0.1200            0.0000          13.6667       PFind                   None            0.00    0.00    None            
 22.8800         3.8836           0.0000          0.0000            50.83         2.29          0.1600            0.0000           7.1167       PFind                   None            0.00    0.00    None            
 23.5000         3.7825           0.0000          0.0000            94.17         4.25          0.0200            0.0000           9.4167       PFind                   None            0.00    0.00    None            
 24.0000         3.7048           0.0000          0.0000            48.33         2.18          0.0600            0.0000           0.0000       PFind                   None            0.00    0.00    None            
 24.2200         3.6717           0.0000          0.0000            55.83         2.52          0.1200            0.0000           7.8167       PFind                   None            0.00    0.00    None            
 24.5800         3.6187           0.0000          0.0000           275.83        12.45          0.0000            0.0000          38.6167       PFind                   None            0.00    0.00    None            
 24.9000         3.5729           0.0000          0.0000            96.67         4.36          0.1000            0.0000          15.4667       PFind                   None            0.00    0.00    None            
 25.1000         3.5449           0.0000          0.0000           272.50        12.30          0.1600            0.0000          27.2500       PFind                   None            0.00    0.00    None            
 25.3200         3.5146           0.0000          0.0000           194.17         8.76          0.0200            0.0000          19.4167       PFind                   None            0.00    0.00    None            
 26.5800         3.3508           0.0000          0.0000          2215.83       100.00          0.0800            0.0000         221.5833       PFind                   None            0.00    0.00    None            
 26.8200         3.3214           0.0000          0.0000           575.83        25.99          0.1000            0.0000          80.6167       PFind                   None            0.00    0.00    None            
 27.4600         3.2454           0.0000          0.0000           253.33        11.43          0.0600            0.0000          20.2667       PFind                   None            0.00    0.00    None            
 27.8600         3.1997           0.0000          0.0000           485.83        21.93          0.0400            0.0000          68.0167       PFind                   None            0.00    0.00    None            
 28.0800         3.1751           0.0000          0.0000           240.83        10.87          0.1200            0.0000          24.0833       PFind                   None            0.00    0.00    None            
 28.6000         3.1186           0.0000          0.0000           210.00         9.48          0.0800            0.0000          25.2000       PFind                   None            0.00    0.00    None            
 29.8200         2.9937           0.0000          0.0000            80.00         3.61          0.1000            0.0000          12.8000       PFind                   None            0.00    0.00    None            
 30.0600         2.9703           0.0000          0.0000            71.67         3.23          0.1400            0.0000           7.1667       PFind                   None            0.00    0.00    None            
 30.4200         2.9360           0.0000          0.0000            66.67         3.01          0.1600            0.0000           8.0000       PFind                   None            0.00    0.00    None            
 30.8600         2.8951           0.0000          0.0000           100.00         4.51          0.0800            0.0000          12.0000       PFind                   None            0.00    0.00    None            
 31.2000         2.8644           0.0000          0.0000            93.33         4.21          0.1000            0.0000           7.4667       PFind                   None            0.00    0.00    None            
 31.5200         2.8360           0.0000          0.0000            56.67         2.56          0.1000            0.0000           4.5333       PFind                   None            0.00    0.00    None            
 31.8000         2.8117           0.0000          0.0000            40.00         1.81          0.0800            0.0000           4.8000       PFind                   None            0.00    0.00    None            
 32.1000         2.7861           0.0000          0.0000            54.17         2.44          0.0800            0.0000           8.6667       PFind                   None            0.00    0.00    None            
 32.9600         2.7153           0.0000          0.0000            83.33         3.76          0.0600            0.0000           8.3333       PFind                   None            0.00    0.00    None            
 33.9000         2.6421           0.0000          0.0000            35.83         1.62          0.0800            0.0000           2.8667       PFind                   None            0.00    0.00    None            
 34.0600         2.6301           0.0000          0.0000            34.17         1.54          0.1000            0.0000           0.6833       PFind                   None            0.00    0.00    None            
 34.4400         2.6019           0.0000          0.0000            70.83         3.20          0.1000            0.0000           8.5000       PFind                   None            0.00    0.00    None            
 34.9200         2.5673           0.0000          0.0000            95.83         4.32          0.0200            0.0000          15.3333       PFind                   None            0.00    0.00    None            
 35.4600         2.5294           0.0000          0.0000           142.50         6.43          0.0400            0.0000          22.8000       PFind                   None            0.00    0.00    None            
 35.6000         2.5198           0.0000          0.0000           192.50         8.69          0.0200            0.0000          23.1000       PFind                   None            0.00    0.00    None            
 36.0600         2.4887           0.0000          0.0000            45.83         2.07          0.0600            0.0000           7.3333       PFind                   None            0.00    0.00    None            
 36.4800         2.4610           0.0000          0.0000           240.00        10.83          0.1600            0.0000          19.2000       PFind                   None            0.00    0.00    None            
 36.9600         2.4301           0.0000          0.0000            35.83         1.62          0.0600            0.0000           2.1500       PFind                   None            0.00    0.00    None            
 37.0400         2.4250           0.0000          0.0000            50.83         2.29          0.1600            0.0000           4.0667       PFind                   None            0.00    0.00    None            
 37.2800         2.4100           0.0000          0.0000            62.50         2.82          0.0800            0.0000          10.0000       PFind                   None            0.00    0.00    None            
