
Filename:
	C:\Program Files\Thermo Electron\WinXRD\Datafiles\FIEN2\GEO\GG_21_SFT.pk

File Created:
	February 25, 2021 - 10:29 AM

Specimen Id:
	GG_21_SFT

Specimen Name:
	

Specimen Description:
	

Comment:
Scan Type: 2Theta Scan
Start Angle: 3 deg.
Stop Angle: 65 deg.
Num Points: 3101
Step Size: 0.02 deg.
Scan Rate: 1.000000
Scan Mode: Continuous
Wavelength: 1.540562
\Kalpha1: 1.540562	\Kalpha2: 1.544390	\Kbeta: 1.392218

Optics:
		Detector:
			 Type: Fixed Slits
		Tube: 
			 Type: Fixed Slits


Datas:
Peaks:

Position        Dspace          ESD(P)          Corr.Fact       Intensity       Rel.Int.        FWHM(L)         ESD(L)          Area            Source                  Curve           Strain  CSize   CSize_Source    
[deg]           [A]             [deg]           [deg]           [CPS]           [CPS]           [deg]           [deg]           [deg]           [--]                    [--]            [--]    [--]    [--]            
  4.7000        18.7856           0.0000          0.0000            45.00         4.84          0.0400            0.0000           3.6000       PFind                   None            0.00    0.00    None            
  4.7600        18.5490           0.0000          0.0000            51.67         5.56          0.1600            0.0000           2.0667       PFind                   None            0.00    0.00    None            
  4.9200        17.9461           0.0000          0.0000            57.50         6.19          0.1200            0.0000           0.0000       PFind                   None            0.00    0.00    None            
  5.2200        16.9154           0.0000          0.0000            50.00         5.38          0.1600            0.0000           2.0000       PFind                   None            0.00    0.00    None            
  5.4400        16.2318           0.0000          0.0000            45.00         4.84          0.1400            0.0000           0.9000       PFind                   None            0.00    0.00    None            
  5.6400        15.6566           0.0000          0.0000            40.00         4.30          0.0800            0.0000           2.4000       PFind                   None            0.00    0.00    None            
  5.8000        15.2251           0.0000          0.0000            50.83         5.47          0.1400            0.0000           0.0000       PFind                   None            0.00    0.00    None            
  6.1000        14.4770           0.0000          0.0000           117.50        12.65          0.0600            0.0000          18.8000       PFind                   None            0.00    0.00    None            
  6.2400        14.1525           0.0000          0.0000           150.83        16.23          0.0600            0.0000          24.1333       PFind                   None            0.00    0.00    None            
  6.7800        13.0264           0.0000          0.0000            32.50         3.50          0.1600            0.0000           2.6000       PFind                   None            0.00    0.00    None            
  6.9400        12.7265           0.0000          0.0000            43.33         4.66          0.1200            0.0000           0.8667       PFind                   None            0.00    0.00    None            
  7.0600        12.5104           0.0000          0.0000            44.17         4.75          0.1400            0.0000           0.8833       PFind                   None            0.00    0.00    None            
  7.2000        12.2675           0.0000          0.0000            30.83         3.32          0.0400            0.0000           1.8500       PFind                   None            0.00    0.00    None            
  7.3800        11.9687           0.0000          0.0000            36.67         3.95          0.0800            0.0000           0.7333       PFind                   None            0.00    0.00    None            
  7.5400        11.7150           0.0000          0.0000            34.17         3.68          0.1600            0.0000           2.0500       PFind                   None            0.00    0.00    None            
  7.8000        11.3251           0.0000          0.0000            27.50         2.96          0.1200            0.0000           0.5500       PFind                   None            0.00    0.00    None            
  8.0800        10.9333           0.0000          0.0000            33.33         3.59          0.0000            0.0000           2.0000       PFind                   None            0.00    0.00    None            
  8.2600        10.6954           0.0000          0.0000            28.33         3.05          0.0000            0.0000           0.5667       PFind                   None            0.00    0.00    None            
  8.9600         9.8614           0.0000          0.0000           393.33        42.33          0.0000            0.0000          62.9333       PFind                   None            0.00    0.00    None            
  9.2600         9.5425           0.0000          0.0000            80.00         8.61          0.0000            0.0000           6.4000       PFind                   None            0.00    0.00    None            
  9.5800         9.2245           0.0000          0.0000            90.83         9.78          0.0200            0.0000           5.4500       PFind                   None            0.00    0.00    None            
  9.8000         9.0179           0.0000          0.0000            31.67         3.41          0.0800            0.0000           1.9000       PFind                   None            0.00    0.00    None            
  9.9200         8.9091           0.0000          0.0000            31.67         3.41          0.1400            0.0000           1.2667       PFind                   None            0.00    0.00    None            
 10.5800         8.3547           0.0000          0.0000            99.17        10.67          0.1400            0.0000          13.8833       PFind                   None            0.00    0.00    None            
 11.8200         7.4809           0.0000          0.0000            37.50         4.04          0.1200            0.0000           0.7500       PFind                   None            0.00    0.00    None            
 12.2800         7.2017           0.0000          0.0000           812.50        87.44          0.0400            0.0000          97.5000       PFind                   None            0.00    0.00    None            
 12.5600         7.0418           0.0000          0.0000           579.17        62.33          0.0200            0.0000          92.6667       PFind                   None            0.00    0.00    None            
 13.1400         6.7322           0.0000          0.0000            31.67         3.41          0.0600            0.0000           3.1667       PFind                   None            0.00    0.00    None            
 13.7200         6.4489           0.0000          0.0000            31.67         3.41          0.0400            0.0000           0.6333       PFind                   None            0.00    0.00    None            
 13.9400         6.3476           0.0000          0.0000            68.33         7.35          0.1400            0.0000           1.3667       PFind                   None            0.00    0.00    None            
 14.2600         6.2059           0.0000          0.0000            24.17         2.60          0.0000            0.0000           2.4167       PFind                   None            0.00    0.00    None            
 14.3600         6.1629           0.0000          0.0000            25.83         2.78          0.0000            0.0000           0.0000       PFind                   None            0.00    0.00    None            
 14.6400         6.0456           0.0000          0.0000            27.50         2.96          0.0400            0.0000           0.0000       PFind                   None            0.00    0.00    None            
 15.0600         5.8780           0.0000          0.0000            41.67         4.48          0.1600            0.0000           3.3333       PFind                   None            0.00    0.00    None            
 15.9400         5.5554           0.0000          0.0000            25.83         2.78          0.1400            0.0000           0.0000       PFind                   None            0.00    0.00    None            
 17.9000         4.9513           0.0000          0.0000           216.67        23.32          0.0800            0.0000          30.3333       PFind                   None            0.00    0.00    None            
 18.1200         4.8916           0.0000          0.0000            25.83         2.78          0.1200            0.0000           0.5167       PFind                   None            0.00    0.00    None            
 18.6400         4.7563           0.0000          0.0000            95.83        10.31          0.0200            0.0000          11.5000       PFind                   None            0.00    0.00    None            
 18.8600         4.7014           0.0000          0.0000           228.33        24.57          0.1600            0.0000          31.9667       PFind                   None            0.00    0.00    None            
 19.3400         4.5857           0.0000          0.0000            29.17         3.14          0.0800            0.0000           2.3333       PFind                   None            0.00    0.00    None            
 19.8200         4.4757           0.0000          0.0000            45.83         4.93          0.1200            0.0000           7.3333       PFind                   None            0.00    0.00    None            
 19.9400         4.4491           0.0000          0.0000            50.00         5.38          0.1600            0.0000           8.0000       PFind                   None            0.00    0.00    None            
 20.9400         4.2388           0.0000          0.0000           186.67        20.09          0.0200            0.0000          18.6667       PFind                   None            0.00    0.00    None            
 22.1400         4.0117           0.0000          0.0000           180.83        19.46          0.0200            0.0000          21.7000       PFind                   None            0.00    0.00    None            
 22.6000         3.9311           0.0000          0.0000            25.83         2.78          0.0200            0.0000           0.5167       PFind                   None            0.00    0.00    None            
 23.0000         3.8636           0.0000          0.0000            60.00         6.46          0.1600            0.0000           9.6000       PFind                   None            0.00    0.00    None            
 23.6200         3.7636           0.0000          0.0000           127.50        13.72          0.0600            0.0000          12.7500       PFind                   None            0.00    0.00    None            
 23.9200         3.7171           0.0000          0.0000            35.83         3.86          0.1600            0.0000           1.4333       PFind                   None            0.00    0.00    None            
 24.3800         3.6480           0.0000          0.0000            94.17        10.13          0.1600            0.0000          15.0667       PFind                   None            0.00    0.00    None            
 24.7000         3.6014           0.0000          0.0000           631.67        67.98          0.0000            0.0000         101.0667       PFind                   None            0.00    0.00    None            
 25.2200         3.5283           0.0000          0.0000           412.50        44.39          0.0600            0.0000          57.7500       PFind                   None            0.00    0.00    None            
 25.6200         3.4741           0.0000          0.0000            93.33        10.04          0.1000            0.0000          14.9333       PFind                   None            0.00    0.00    None            
 26.0000         3.4242           0.0000          0.0000            24.17         2.60          0.0800            0.0000           0.4833       PFind                   None            0.00    0.00    None            
 26.7200         3.3336           0.0000          0.0000           929.17       100.00          0.0800            0.0000         111.5000       PFind                   None            0.00    0.00    None            
 26.9400         3.3068           0.0000          0.0000           580.00        62.42          0.0400            0.0000          92.8000       PFind                   None            0.00    0.00    None            
 27.6200         3.2269           0.0000          0.0000           123.33        13.27          0.0800            0.0000          14.8000       PFind                   None            0.00    0.00    None            
 28.0000         3.1840           0.0000          0.0000           383.33        41.26          0.1600            0.0000          61.3333       PFind                   None            0.00    0.00    None            
 28.7000         3.1079           0.0000          0.0000           185.83        20.00          0.0600            0.0000          29.7333       PFind                   None            0.00    0.00    None            
 29.9800         2.9781           0.0000          0.0000           115.00        12.38          0.0400            0.0000          18.4000       PFind                   None            0.00    0.00    None            
 30.2000         2.9569           0.0000          0.0000            58.33         6.28          0.0200            0.0000           9.3333       PFind                   None            0.00    0.00    None            
 30.2800         2.9493           0.0000          0.0000            69.17         7.44          0.1200            0.0000          11.0667       PFind                   None            0.00    0.00    None            
 30.3200         2.9455           0.0000          0.0000            65.00         7.00          0.1200            0.0000          10.4000       PFind                   None            0.00    0.00    None            
 30.5600         2.9229           0.0000          0.0000            83.33         8.97          0.0000            0.0000          13.3333       PFind                   None            0.00    0.00    None            
 30.9400         2.8878           0.0000          0.0000            42.50         4.57          0.1400            0.0000           5.9500       PFind                   None            0.00    0.00    None            
 31.3400         2.8519           0.0000          0.0000           120.00        12.91          0.0600            0.0000          19.2000       PFind                   None            0.00    0.00    None            
