
Filename:
	C:\Program Files\Thermo Electron\WinXRD\Datafiles\FIEN2\GEO\G51_RT.pk

File Created:
	February 25, 2021 - 09:47 AM

Specimen Id:
	G51_RT

Specimen Name:
	

Specimen Description:
	

Comment:
Scan Type: 2Theta Scan
Start Angle: 3 deg.
Stop Angle: 65 deg.
Num Points: 3101
Step Size: 0.02 deg.
Scan Rate: 1.000000
Scan Mode: Continuous
Wavelength: 1.540562
\Kalpha1: 1.540562	\Kalpha2: 1.544390	\Kbeta: 1.392218

Optics:
		Detector:
			 Type: Fixed Slits
		Tube: 
			 Type: Fixed Slits


Datas:
Peaks:

Position        Dspace          ESD(P)          Corr.Fact       Intensity       Rel.Int.        FWHM(L)         ESD(L)          Area            Source                  Curve           Strain  CSize   CSize_Source    
[deg]           [A]             [deg]           [deg]           [CPS]           [CPS]           [deg]           [deg]           [deg]           [--]                    [--]            [--]    [--]    [--]            
  4.7600        18.5490           0.0000          0.0000            45.83         1.71          0.1200            0.0000           7.3333       PFind                   None            0.00    0.00    None            
  4.8400        18.2426           0.0000          0.0000            50.83         1.89          0.0000            0.0000           5.0833       PFind                   None            0.00    0.00    None            
  5.1200        17.2455           0.0000          0.0000            46.67         1.74          0.0400            0.0000           0.9333       PFind                   None            0.00    0.00    None            
  5.2800        16.7233           0.0000          0.0000            59.17         2.20          0.0600            0.0000           5.9167       PFind                   None            0.00    0.00    None            
  5.5000        16.0548           0.0000          0.0000            48.33         1.80          0.1200            0.0000           0.0000       PFind                   None            0.00    0.00    None            
  5.5800        15.8248           0.0000          0.0000            50.83         1.89          0.0600            0.0000           3.0500       PFind                   None            0.00    0.00    None            
  5.7000        15.4919           0.0000          0.0000            55.83         2.08          0.0600            0.0000           3.3500       PFind                   None            0.00    0.00    None            
  5.8400        15.1209           0.0000          0.0000            62.50         2.33          0.0800            0.0000           6.2500       PFind                   None            0.00    0.00    None            
  6.1200        14.4297           0.0000          0.0000           113.33         4.22          0.0000            0.0000          15.8667       PFind                   None            0.00    0.00    None            
  6.6000        13.3813           0.0000          0.0000            47.50         1.77          0.1600            0.0000           2.8500       PFind                   None            0.00    0.00    None            
  6.8400        12.9123           0.0000          0.0000            48.33         1.80          0.0800            0.0000           0.0000       PFind                   None            0.00    0.00    None            
  7.0000        12.6175           0.0000          0.0000            45.83         1.71          0.0600            0.0000           0.9167       PFind                   None            0.00    0.00    None            
  7.0800        12.4751           0.0000          0.0000            33.33         1.24          0.0200            0.0000           4.0000       PFind                   None            0.00    0.00    None            
  7.2000        12.2675           0.0000          0.0000            38.33         1.43          0.0800            0.0000           3.8333       PFind                   None            0.00    0.00    None            
  7.2800        12.1328           0.0000          0.0000            52.50         1.95          0.0200            0.0000           4.2000       PFind                   None            0.00    0.00    None            
  7.6400        11.5619           0.0000          0.0000            45.83         1.71          0.0200            0.0000           1.8333       PFind                   None            0.00    0.00    None            
  7.9000        11.1820           0.0000          0.0000            29.17         1.09          0.1000            0.0000           1.7500       PFind                   None            0.00    0.00    None            
  7.9800        11.0701           0.0000          0.0000            32.50         1.21          0.0600            0.0000           0.0000       PFind                   None            0.00    0.00    None            
  8.1200        10.8795           0.0000          0.0000            25.83         0.96          0.1200            0.0000           2.0667       PFind                   None            0.00    0.00    None            
  8.4200        10.4925           0.0000          0.0000            50.00         1.86          0.0400            0.0000           4.0000       PFind                   None            0.00    0.00    None            
  8.8000        10.0403           0.0000          0.0000           364.17        13.55          0.0600            0.0000          29.1333       PFind                   None            0.00    0.00    None            
  9.3600         9.4408           0.0000          0.0000            72.50         2.70          0.0800            0.0000           5.8000       PFind                   None            0.00    0.00    None            
  9.6000         9.2053           0.0000          0.0000            43.33         1.61          0.1400            0.0000           2.6000       PFind                   None            0.00    0.00    None            
  9.7000         9.1106           0.0000          0.0000            33.33         1.24          0.1600            0.0000           1.3333       PFind                   None            0.00    0.00    None            
  9.8800         8.9451           0.0000          0.0000            28.33         1.05          0.0200            0.0000           0.0000       PFind                   None            0.00    0.00    None            
 10.1200         8.7335           0.0000          0.0000            40.83         1.52          0.1600            0.0000           0.0000       PFind                   None            0.00    0.00    None            
 10.2600         8.6146           0.0000          0.0000            40.83         1.52          0.1000            0.0000           0.8167       PFind                   None            0.00    0.00    None            
 10.4400         8.4665           0.0000          0.0000           105.83         3.94          0.0800            0.0000           8.4667       PFind                   None            0.00    0.00    None            
 10.8400         8.1549           0.0000          0.0000            32.50         1.21          0.0600            0.0000           3.2500       PFind                   None            0.00    0.00    None            
 11.1400         7.9360           0.0000          0.0000            26.67         0.99          0.0800            0.0000           0.0000       PFind                   None            0.00    0.00    None            
 11.4800         7.7017           0.0000          0.0000            34.17         1.27          0.0200            0.0000           0.6833       PFind                   None            0.00    0.00    None            
 11.6800         7.5703           0.0000          0.0000            23.33         0.87          0.0200            0.0000           1.4000       PFind                   None            0.00    0.00    None            
 11.8000         7.4935           0.0000          0.0000            35.83         1.33          0.1200            0.0000           0.7167       PFind                   None            0.00    0.00    None            
 12.1000         7.3084           0.0000          0.0000           309.17        11.51          0.0600            0.0000          24.7333       PFind                   None            0.00    0.00    None            
 12.4000         7.1323           0.0000          0.0000           178.33         6.64          0.1000            0.0000          21.4000       PFind                   None            0.00    0.00    None            
 12.6600         6.9864           0.0000          0.0000            31.67         1.18          0.0800            0.0000           2.5333       PFind                   None            0.00    0.00    None            
 12.9000         6.8569           0.0000          0.0000            30.00         1.12          0.1000            0.0000           0.0000       PFind                   None            0.00    0.00    None            
 12.9600         6.8253           0.0000          0.0000            29.17         1.09          0.1600            0.0000           1.1667       PFind                   None            0.00    0.00    None            
 13.1400         6.7322           0.0000          0.0000            25.83         0.96          0.0200            0.0000           2.0667       PFind                   None            0.00    0.00    None            
 13.2600         6.6716           0.0000          0.0000            32.50         1.21          0.1600            0.0000           0.6500       PFind                   None            0.00    0.00    None            
 13.5400         6.5342           0.0000          0.0000            36.67         1.36          0.0000            0.0000           2.2000       PFind                   None            0.00    0.00    None            
 13.8400         6.3933           0.0000          0.0000            50.00         1.86          0.1000            0.0000           4.0000       PFind                   None            0.00    0.00    None            
 14.0000         6.3205           0.0000          0.0000            32.50         1.21          0.0600            0.0000           0.0000       PFind                   None            0.00    0.00    None            
 14.1200         6.2671           0.0000          0.0000            30.83         1.15          0.0000            0.0000           2.4667       PFind                   None            0.00    0.00    None            
 14.3600         6.1629           0.0000          0.0000            29.17         1.09          0.1600            0.0000           0.5833       PFind                   None            0.00    0.00    None            
 14.5800         6.0704           0.0000          0.0000            23.33         0.87          0.0000            0.0000           1.4000       PFind                   None            0.00    0.00    None            
 14.6600         6.0374           0.0000          0.0000            27.50         1.02          0.1600            0.0000           1.6500       PFind                   None            0.00    0.00    None            
 14.8800         5.9487           0.0000          0.0000            31.67         1.18          0.1200            0.0000           1.9000       PFind                   None            0.00    0.00    None            
 15.4600         5.7268           0.0000          0.0000            25.83         0.96          0.0600            0.0000           1.5500       PFind                   None            0.00    0.00    None            
 15.8600         5.5832           0.0000          0.0000            26.67         0.99          0.1200            0.0000           2.6667       PFind                   None            0.00    0.00    None            
 16.5600         5.3488           0.0000          0.0000            24.17         0.90          0.1400            0.0000           0.0000       PFind                   None            0.00    0.00    None            
 16.6400         5.3232           0.0000          0.0000            24.17         0.90          0.1200            0.0000           0.4833       PFind                   None            0.00    0.00    None            
 16.8000         5.2729           0.0000          0.0000            24.17         0.90          0.1200            0.0000           1.4500       PFind                   None            0.00    0.00    None            
 17.2000         5.1512           0.0000          0.0000            32.50         1.21          0.0600            0.0000           0.0000       PFind                   None            0.00    0.00    None            
 17.3600         5.1040           0.0000          0.0000            25.00         0.93          0.0800            0.0000           1.5000       PFind                   None            0.00    0.00    None            
 17.7400         4.9956           0.0000          0.0000           135.00         5.02          0.0600            0.0000          13.5000       PFind                   None            0.00    0.00    None            
 18.0600         4.9078           0.0000          0.0000            27.50         1.02          0.0400            0.0000           1.1000       PFind                   None            0.00    0.00    None            
 18.4800         4.7972           0.0000          0.0000            79.17         2.95          0.0000            0.0000           6.3333       PFind                   None            0.00    0.00    None            
 18.7000         4.7412           0.0000          0.0000            89.17         3.32          0.0200            0.0000          10.7000       PFind                   None            0.00    0.00    None            
 18.8600         4.7014           0.0000          0.0000            25.83         0.96          0.1000            0.0000           1.0333       PFind                   None            0.00    0.00    None            
 19.1200         4.6380           0.0000          0.0000            25.83         0.96          0.1000            0.0000           2.5833       PFind                   None            0.00    0.00    None            
 19.5600         4.5347           0.0000          0.0000            30.83         1.15          0.0800            0.0000           4.9333       PFind                   None            0.00    0.00    None            
 19.7400         4.4937           0.0000          0.0000            42.50         1.58          0.1600            0.0000           2.5500       PFind                   None            0.00    0.00    None            
 20.0400         4.4271           0.0000          0.0000            23.33         0.87          0.1000            0.0000           0.9333       PFind                   None            0.00    0.00    None            
 20.1400         4.4054           0.0000          0.0000            24.17         0.90          0.1000            0.0000           0.9667       PFind                   None            0.00    0.00    None            
 20.4200         4.3456           0.0000          0.0000            23.33         0.87          0.0200            0.0000           0.4667       PFind                   None            0.00    0.00    None            
 20.7600         4.2752           0.0000          0.0000           487.50        18.15          0.1000            0.0000          29.2500       PFind                   None            0.00    0.00    None            
 21.9600         4.0442           0.0000          0.0000            91.67         3.41          0.0000            0.0000          11.0000       PFind                   None            0.00    0.00    None            
 22.8200         3.8937           0.0000          0.0000            47.50         1.77          0.1000            0.0000           0.9500       PFind                   None            0.00    0.00    None            
 22.9800         3.8669           0.0000          0.0000            53.33         1.99          0.0000            0.0000           5.3333       PFind                   None            0.00    0.00    None            
 23.4400         3.7921           0.0000          0.0000            75.83         2.82          0.0400            0.0000           7.5833       PFind                   None            0.00    0.00    None            
 23.6600         3.7573           0.0000          0.0000            28.33         1.05          0.0400            0.0000           0.0000       PFind                   None            0.00    0.00    None            
 24.1800         3.6777           0.0000          0.0000            65.00         2.42          0.0600            0.0000           9.1000       PFind                   None            0.00    0.00    None            
 24.5400         3.6245           0.0000          0.0000           206.67         7.69          0.0200            0.0000          28.9333       PFind                   None            0.00    0.00    None            
 24.7400         3.5957           0.0000          0.0000            81.67         3.04          0.0800            0.0000          13.0667       PFind                   None            0.00    0.00    None            
 25.0400         3.5533           0.0000          0.0000           145.83         5.43          0.0800            0.0000          14.5833       PFind                   None            0.00    0.00    None            
 25.4200         3.5010           0.0000          0.0000            86.67         3.23          0.0600            0.0000          13.8667       PFind                   None            0.00    0.00    None            
 26.5400         3.3558           0.0000          0.0000          2686.67       100.00          0.1600            0.0000         268.6667       PFind                   None            0.00    0.00    None            
 26.7600         3.3287           0.0000          0.0000           392.50        14.61          0.0200            0.0000          62.8000       PFind                   None            0.00    0.00    None            
 26.9800         3.3020           0.0000          0.0000           217.50         8.10          0.0000            0.0000           8.7000       PFind                   None            0.00    0.00    None            
 27.4200         3.2500           0.0000          0.0000           160.83         5.99          0.0400            0.0000          19.3000       PFind                   None            0.00    0.00    None            
 27.8600         3.1997           0.0000          0.0000           375.00        13.96          0.0000            0.0000          45.0000       PFind                   None            0.00    0.00    None            
 28.5600         3.1228           0.0000          0.0000            80.83         3.01          0.1200            0.0000           6.4667       PFind                   None            0.00    0.00    None            
 29.7600         2.9996           0.0000          0.0000           165.00         6.14          0.0800            0.0000           9.9000       PFind                   None            0.00    0.00    None            
 29.9800         2.9781           0.0000          0.0000            50.00         1.86          0.0600            0.0000           2.0000       PFind                   None            0.00    0.00    None            
 30.1400         2.9626           0.0000          0.0000            44.17         1.64          0.1000            0.0000           7.0667       PFind                   None            0.00    0.00    None            
 30.3000         2.9474           0.0000          0.0000            44.17         1.64          0.1000            0.0000           0.0000       PFind                   None            0.00    0.00    None            
 30.4000         2.9379           0.0000          0.0000            62.50         2.33          0.0000            0.0000           6.2500       PFind                   None            0.00    0.00    None            
 30.7800         2.9025           0.0000          0.0000           116.67         4.34          0.0000            0.0000          18.6667       PFind                   None            0.00    0.00    None            
 31.1400         2.8697           0.0000          0.0000            82.50         3.07          0.0200            0.0000           9.9000       PFind                   None            0.00    0.00    None            
 31.5600         2.8325           0.0000          0.0000            34.17         1.27          0.0400            0.0000           4.1000       PFind                   None            0.00    0.00    None            
 32.0000         2.7945           0.0000          0.0000            37.50         1.40          0.0600            0.0000           1.5000       PFind                   None            0.00    0.00    None            
 32.1000         2.7861           0.0000          0.0000            35.83         1.33          0.1600            0.0000           5.7333       PFind                   None            0.00    0.00    None            
 32.6200         2.7428           0.0000          0.0000            28.33         1.05          0.1400            0.0000           0.5667       PFind                   None            0.00    0.00    None            
 32.9800         2.7137           0.0000          0.0000            28.33         1.05          0.1200            0.0000           1.1333       PFind                   None            0.00    0.00    None            
 33.8200         2.6482           0.0000          0.0000            36.67         1.36          0.1600            0.0000           0.7333       PFind                   None            0.00    0.00    None            
 34.4200         2.6034           0.0000          0.0000            55.00         2.05          0.0600            0.0000           5.5000       PFind                   None            0.00    0.00    None            
 34.9600         2.5644           0.0000          0.0000            80.00         2.98          0.0800            0.0000          12.8000       PFind                   None            0.00    0.00    None            
