
Filename:
	C:\Program Files\Thermo Electron\WinXRD\Datafiles\FIEN2\FIEN\G27A_FT.pk

File Created:
	February 25, 2021 - 10:47 AM

Specimen Id:
	G27A FT

Specimen Name:
	

Specimen Description:
	

Comment:
Scan Type: 2Theta Scan
Start Angle: 1 deg.
Stop Angle: 65 deg.
Num Points: 3201
Step Size: 0.02 deg.
Scan Rate: 1.000000
Scan Mode: Continuous
Wavelength: 1.540562
\Kalpha1: 1.540562	\Kalpha2: 1.544390	\Kbeta: 1.392218

Optics:
		Detector:
			 Type: Fixed Slits
		Tube: 
			 Type: Fixed Slits


Datas:
Peaks:

Position        Dspace          ESD(P)          Corr.Fact       Intensity       Rel.Int.        FWHM(L)         ESD(L)          Area            Source                  Curve           Strain  CSize   CSize_Source    
[deg]           [A]             [deg]           [deg]           [CPS]           [CPS]           [deg]           [deg]           [deg]           [--]                    [--]            [--]    [--]    [--]            
  3.0600        28.8491           0.0000          0.0000            71.67         0.78          0.1600            0.0000           8.6000       PFind                   None            0.00    0.00    None            
  3.1800        27.7607           0.0000          0.0000            81.67         0.89          0.0800            0.0000           9.8000       PFind                   None            0.00    0.00    None            
  3.5800        24.6598           0.0000          0.0000            70.00         0.76          0.1400            0.0000           4.2000       PFind                   None            0.00    0.00    None            
  3.7600        23.4797           0.0000          0.0000            67.50         0.73          0.1600            0.0000          10.8000       PFind                   None            0.00    0.00    None            
  3.8800        22.7538           0.0000          0.0000            57.50         0.62          0.0800            0.0000           2.3000       PFind                   None            0.00    0.00    None            
  4.0800        21.6388           0.0000          0.0000            61.67         0.67          0.1000            0.0000           2.4667       PFind                   None            0.00    0.00    None            
  4.2600        20.7249           0.0000          0.0000            48.33         0.52          0.1600            0.0000           5.8000       PFind                   None            0.00    0.00    None            
  4.4000        20.0658           0.0000          0.0000            57.50         0.62          0.1600            0.0000           4.6000       PFind                   None            0.00    0.00    None            
  4.5400        19.4473           0.0000          0.0000            72.50         0.79          0.1000            0.0000           0.0000       PFind                   None            0.00    0.00    None            
  4.7400        18.6272           0.0000          0.0000            65.00         0.71          0.0600            0.0000           1.3000       PFind                   None            0.00    0.00    None            
  4.8800        18.0931           0.0000          0.0000            75.00         0.81          0.1400            0.0000           4.5000       PFind                   None            0.00    0.00    None            
  5.0400        17.5191           0.0000          0.0000            73.33         0.80          0.1000            0.0000           1.4667       PFind                   None            0.00    0.00    None            
  5.1600        17.1119           0.0000          0.0000            45.83         0.50          0.1600            0.0000           3.6667       PFind                   None            0.00    0.00    None            
  5.5000        16.0548           0.0000          0.0000            52.50         0.57          0.1000            0.0000           4.2000       PFind                   None            0.00    0.00    None            
  5.8800        15.0181           0.0000          0.0000           112.50         1.22          0.1000            0.0000          18.0000       PFind                   None            0.00    0.00    None            
  6.1600        14.3361           0.0000          0.0000           162.50         1.76          0.0200            0.0000          22.7500       PFind                   None            0.00    0.00    None            
  6.8800        12.8373           0.0000          0.0000            53.33         0.58          0.0400            0.0000           4.2667       PFind                   None            0.00    0.00    None            
  7.1000        12.4400           0.0000          0.0000            53.33         0.58          0.1400            0.0000           1.0667       PFind                   None            0.00    0.00    None            
  7.3200        12.0666           0.0000          0.0000            38.33         0.42          0.0600            0.0000           0.0000       PFind                   None            0.00    0.00    None            
  7.4000        11.9364           0.0000          0.0000            54.17         0.59          0.0400            0.0000           1.0833       PFind                   None            0.00    0.00    None            
  7.5000        11.7774           0.0000          0.0000            43.33         0.47          0.1000            0.0000           2.6000       PFind                   None            0.00    0.00    None            
  7.8800        11.2103           0.0000          0.0000            44.17         0.48          0.0600            0.0000           4.4167       PFind                   None            0.00    0.00    None            
  8.3800        10.5425           0.0000          0.0000            64.17         0.70          0.0600            0.0000           8.9833       PFind                   None            0.00    0.00    None            
  8.7800        10.0631           0.0000          0.0000           650.00         7.05          0.0400            0.0000          65.0000       PFind                   None            0.00    0.00    None            
  9.3400         9.4610           0.0000          0.0000            38.33         0.42          0.0600            0.0000           3.8333       PFind                   None            0.00    0.00    None            
  9.6400         9.1672           0.0000          0.0000            41.67         0.45          0.1200            0.0000           0.8333       PFind                   None            0.00    0.00    None            
  9.7200         9.0919           0.0000          0.0000            38.33         0.42          0.0600            0.0000           0.0000       PFind                   None            0.00    0.00    None            
