Position	Dspace	ESD(P)	Corr.Fact	Intensity	Rel.Int.	FWHM(L)	ESD(L)	Area	Source	Curve	Strain	CSize	CSize_Source
[deg]	[A]	[deg]	[deg]	[CPS]	[CPS]	[deg]	[deg]	[deg]	[--]	[--]	[--]	[--]	[--]
3.7400	23.6052	0.0000	0.0000	32.50	0.94	0.0600	0.0000	2.6000	PFind	None	0.00	0.00	None
3.9000	22.6371	0.0000	0.0000	49.17	1.42	0.0200	0.0000	1.9667	PFind	None	0.00	0.00	None
4.0800	21.6388	0.0000	0.0000	40.00	1.16	0.1400	0.0000	0.0000	PFind	None	0.00	0.00	None
4.1400	21.3253	0.0000	0.0000	33.33	0.97	0.0800	0.0000	2.0000	PFind	None	0.00	0.00	None
4.3400	20.3430	0.0000	0.0000	39.17	1.13	0.1200	0.0000	3.9167	PFind	None	0.00	0.00	None
4.4400	19.8851	0.0000	0.0000	35.83	1.04	0.0600	0.0000	2.1500	PFind	None	0.00	0.00	None
4.8400	18.2426	0.0000	0.0000	30.83	0.89	0.0600	0.0000	0.6167	PFind	None	0.00	0.00	None
5.2200	16.9154	0.0000	0.0000	34.17	0.99	0.1200	0.0000	0.0000	PFind	None	0.00	0.00	None
5.4800	16.1134	0.0000	0.0000	30.00	0.87	0.0600	0.0000	0.6000	PFind	None	0.00	0.00	None
5.9400	14.8665	0.0000	0.0000	33.33	0.97	0.0800	0.0000	1.3333	PFind	None	0.00	0.00	None
6.4600	13.6710	0.0000	0.0000	129.17	3.74	0.0600	0.0000	15.5000	PFind	None	0.00	0.00	None
6.9000	12.8002	0.0000	0.0000	43.33	1.25	0.0400	0.0000	0.0000	PFind	None	0.00	0.00	None
7.0400	12.5459	0.0000	0.0000	37.50	1.09	0.0600	0.0000	2.2500	PFind	None	0.00	0.00	None
7.2800	12.1328	0.0000	0.0000	32.50	0.94	0.0400	0.0000	0.6500	PFind	None	0.00	0.00	None
8.1000	10.9063	0.0000	0.0000	31.67	0.92	0.0800	0.0000	0.6333	PFind	None	0.00	0.00	None
8.4600	10.4430	0.0000	0.0000	34.17	0.99	0.1000	0.0000	3.4167	PFind	None	0.00	0.00	None
8.6400	10.2259	0.0000	0.0000	33.33	0.97	0.0600	0.0000	0.6667	PFind	None	0.00	0.00	None
9.0800	9.7313	0.0000	0.0000	667.50	19.32	0.0000	0.0000	53.4000	PFind	None	0.00	0.00	None
9.3800	9.4207	0.0000	0.0000	284.17	8.23	0.0200	0.0000	17.0500	PFind	None	0.00	0.00	None
9.7000	9.1106	0.0000	0.0000	44.17	1.28	0.0400	0.0000	3.5333	PFind	None	0.00	0.00	None
10.7200	8.2459	0.0000	0.0000	93.33	2.70	0.0800	0.0000	5.6000	PFind	None	0.00	0.00	None
12.4200	7.1208	0.0000	0.0000	462.50	13.39	0.1200	0.0000	37.0000	PFind	None	0.00	0.00	None
12.7200	6.9536	0.0000	0.0000	395.00	11.44	0.0000	0.0000	39.5000	PFind	None	0.00	0.00	None
13.8600	6.3841	0.0000	0.0000	40.00	1.16	0.1400	0.0000	4.0000	PFind	None	0.00	0.00	None
14.0600	6.2937	0.0000	0.0000	104.17	3.02	0.0600	0.0000	6.2500	PFind	None	0.00	0.00	None
18.0200	4.9186	0.0000	0.0000	263.33	7.62	0.0800	0.0000	31.6000	PFind	None	0.00	0.00	None
18.6000	4.7665	0.0000	0.0000	153.33	4.44	0.1000	0.0000	12.2667	PFind	None	0.00	0.00	None
18.7600	4.7262	0.0000	0.0000	99.17	2.87	0.0400	0.0000	11.9000	PFind	None	0.00	0.00	None
19.0000	4.6670	0.0000	0.0000	186.67	5.40	0.0800	0.0000	14.9333	PFind	None	0.00	0.00	None
20.1200	4.4097	0.0000	0.0000	50.00	1.45	0.1000	0.0000	3.0000	PFind	None	0.00	0.00	None
21.0600	4.2149	0.0000	0.0000	532.50	15.42	0.0200	0.0000	42.6000	PFind	None	0.00	0.00	None
21.3200	4.1641	0.0000	0.0000	81.67	2.36	0.1400	0.0000	8.1667	PFind	None	0.00	0.00	None
22.2600	3.9904	0.0000	0.0000	3454.17	100.00	0.0800	0.0000	138.1667	PFind	None	0.00	0.00	None
22.7200	3.9106	0.0000	0.0000	50.83	1.47	0.1400	0.0000	1.0167	PFind	None	0.00	0.00	None
23.3000	3.8145	0.0000	0.0000	44.17	1.28	0.0200	0.0000	3.5333	PFind	None	0.00	0.00	None
