
Filename:
	C:\Program Files\Thermo Electron\WinXRD\Datafiles\FIEN2\GEO\GG_4_SFT.pk

File Created:
	February 25, 2021 - 10:15 AM

Specimen Id:
	GG4 SFT

Specimen Name:
	

Specimen Description:
	

Comment:
Scan Type: 2Theta Scan
Start Angle: 3 deg.
Stop Angle: 65 deg.
Num Points: 3101
Step Size: 0.02 deg.
Scan Rate: 1.000000
Scan Mode: Continuous
Wavelength: 1.540562
\Kalpha1: 1.540562	\Kalpha2: 1.544390	\Kbeta: 1.392218

Optics:
		Detector:
			 Type: Fixed Slits
		Tube: 
			 Type: Fixed Slits


Datas:
Peaks:

Position        Dspace          ESD(P)          Corr.Fact       Intensity       Rel.Int.        FWHM(L)         ESD(L)          Area            Source                  Curve           Strain  CSize   CSize_Source    
[deg]           [A]             [deg]           [deg]           [CPS]           [CPS]           [deg]           [deg]           [deg]           [--]                    [--]            [--]    [--]    [--]            
  4.8600        18.1675           0.0000          0.0000            51.67         2.68          0.1400            0.0000           4.1333       PFind                   None            0.00    0.00    None            
  4.9000        18.0193           0.0000          0.0000            49.17         2.55          0.1600            0.0000           5.9000       PFind                   None            0.00    0.00    None            
  5.0800        17.3812           0.0000          0.0000            67.50         3.50          0.1600            0.0000           0.0000       PFind                   None            0.00    0.00    None            
  5.3000        16.6602           0.0000          0.0000            35.00         1.81          0.1400            0.0000           3.5000       PFind                   None            0.00    0.00    None            
  5.4000        16.3519           0.0000          0.0000            50.00         2.59          0.1000            0.0000           2.0000       PFind                   None            0.00    0.00    None            
  5.5600        15.8817           0.0000          0.0000            45.00         2.33          0.1600            0.0000           0.9000       PFind                   None            0.00    0.00    None            
  5.7800        15.2777           0.0000          0.0000            42.50         2.20          0.0400            0.0000           0.0000       PFind                   None            0.00    0.00    None            
  5.9800        14.7672           0.0000          0.0000            77.50         4.01          0.0800            0.0000          12.4000       PFind                   None            0.00    0.00    None            
  6.2200        14.1979           0.0000          0.0000           165.83         8.59          0.0400            0.0000          19.9000       PFind                   None            0.00    0.00    None            
