Position	Dspace	ESD(P)	Corr.Fact	Intensity	Rel.Int.	FWHM(L)	ESD(L)	Area	Source	Curve	Strain	CSize	CSize_Source
[deg]	[A]	[deg]	[deg]	[CPS]	[CPS]	[deg]	[deg]	[deg]	[--]	[--]	[--]	[--]	[--]
2.7800	31.7541	0.0000	0.0000	69.17	2.08	0.0800	0.0000	5.5333	PFind	None	0.00	0.00	None
2.9200	30.2319	0.0000	0.0000	64.17	1.93	0.0600	0.0000	2.5667	PFind	None	0.00	0.00	None
3.2400	27.2467	0.0000	0.0000	45.00	1.35	0.0400	0.0000	6.3000	PFind	None	0.00	0.00	None
3.4600	25.5148	0.0000	0.0000	45.00	1.35	0.0000	0.0000	3.6000	PFind	None	0.00	0.00	None
3.5000	25.2233	0.0000	0.0000	48.33	1.45	0.0600	0.0000	0.9667	PFind	None	0.00	0.00	None
3.6800	23.9899	0.0000	0.0000	37.50	1.13	0.1200	0.0000	3.7500	PFind	None	0.00	0.00	None
3.8600	22.8716	0.0000	0.0000	57.50	1.73	0.0800	0.0000	1.1500	PFind	None	0.00	0.00	None
3.9800	22.1823	0.0000	0.0000	38.33	1.15	0.0400	0.0000	3.0667	PFind	None	0.00	0.00	None
4.1000	21.5333	0.0000	0.0000	40.83	1.23	0.0800	0.0000	0.0000	PFind	None	0.00	0.00	None
4.2600	20.7249	0.0000	0.0000	35.83	1.08	0.1400	0.0000	0.0000	PFind	None	0.00	0.00	None
4.3600	20.2498	0.0000	0.0000	50.00	1.50	0.0000	0.0000	2.0000	PFind	None	0.00	0.00	None
4.6600	18.9468	0.0000	0.0000	40.83	1.23	0.0800	0.0000	2.4500	PFind	None	0.00	0.00	None
4.8800	18.0931	0.0000	0.0000	54.17	1.63	0.0400	0.0000	1.0833	PFind	None	0.00	0.00	None
5.1400	17.1785	0.0000	0.0000	35.00	1.05	0.1600	0.0000	2.8000	PFind	None	0.00	0.00	None
5.4200	16.2916	0.0000	0.0000	29.17	0.88	0.1600	0.0000	2.3333	PFind	None	0.00	0.00	None
5.5800	15.8248	0.0000	0.0000	33.33	1.00	0.0800	0.0000	0.0000	PFind	None	0.00	0.00	None
5.8600	15.0693	0.0000	0.0000	43.33	1.30	0.1600	0.0000	3.4667	PFind	None	0.00	0.00	None
6.0200	14.6692	0.0000	0.0000	60.83	1.83	0.0200	0.0000	3.6500	PFind	None	0.00	0.00	None
6.3000	14.0178	0.0000	0.0000	29.17	0.88	0.1600	0.0000	2.3333	PFind	None	0.00	0.00	None
6.4600	13.6710	0.0000	0.0000	28.33	0.85	0.1600	0.0000	1.7000	PFind	None	0.00	0.00	None
6.5400	13.5039	0.0000	0.0000	28.33	0.85	0.0600	0.0000	0.5667	PFind	None	0.00	0.00	None
6.6800	13.2212	0.0000	0.0000	29.17	0.88	0.0600	0.0000	2.3333	PFind	None	0.00	0.00	None
6.8200	12.9501	0.0000	0.0000	34.17	1.03	0.1600	0.0000	1.3667	PFind	None	0.00	0.00	None
7.2200	12.2335	0.0000	0.0000	23.33	0.70	0.1200	0.0000	0.0000	PFind	None	0.00	0.00	None
7.3800	11.9687	0.0000	0.0000	23.33	0.70	0.1000	0.0000	1.4000	PFind	None	0.00	0.00	None
8.0000	11.0424	0.0000	0.0000	39.17	1.18	0.1600	0.0000	0.0000	PFind	None	0.00	0.00	None
8.3000	10.6440	0.0000	0.0000	79.17	2.38	0.0000	0.0000	6.3333	PFind	None	0.00	0.00	None
8.6600	10.2023	0.0000	0.0000	649.17	19.51	0.0800	0.0000	103.8667	PFind	None	0.00	0.00	None
9.2200	9.5838	0.0000	0.0000	66.67	2.00	0.0600	0.0000	10.6667	PFind	None	0.00	0.00	None
9.5400	9.2631	0.0000	0.0000	27.50	0.83	0.0800	0.0000	2.7500	PFind	None	0.00	0.00	None
9.7200	9.0919	0.0000	0.0000	28.33	0.85	0.0800	0.0000	0.0000	PFind	None	0.00	0.00	None
9.9000	8.9270	0.0000	0.0000	23.33	0.70	0.1200	0.0000	0.9333	PFind	None	0.00	0.00	None
10.0000	8.8380	0.0000	0.0000	25.00	0.75	0.1000	0.0000	0.5000	PFind	None	0.00	0.00	None
10.1400	8.7163	0.0000	0.0000	47.50	1.43	0.0800	0.0000	0.9500	PFind	None	0.00	0.00	None
10.3200	8.5646	0.0000	0.0000	47.50	1.43	0.0000	0.0000	7.6000	PFind	None	0.00	0.00	None
10.6200	8.3234	0.0000	0.0000	23.33	0.70	0.0600	0.0000	1.8667	PFind	None	0.00	0.00	None
10.8800	8.1250	0.0000	0.0000	25.83	0.78	0.1600	0.0000	2.0667	PFind	None	0.00	0.00	None
11.5600	7.6486	0.0000	0.0000	25.00	0.75	0.0400	0.0000	2.0000	PFind	None	0.00	0.00	None
11.9400	7.4060	0.0000	0.0000	520.83	15.65	0.0200	0.0000	83.3333	PFind	None	0.00	0.00	None
12.1800	7.2606	0.0000	0.0000	448.33	13.47	0.0800	0.0000	71.7333	PFind	None	0.00	0.00	None
13.3200	6.6417	0.0000	0.0000	24.17	0.73	0.0400	0.0000	0.9667	PFind	None	0.00	0.00	None
13.5600	6.5246	0.0000	0.0000	26.67	0.80	0.0200	0.0000	3.7333	PFind	None	0.00	0.00	None
13.7200	6.4489	0.0000	0.0000	25.00	0.75	0.1600	0.0000	3.0000	PFind	None	0.00	0.00	None
14.7000	6.0211	0.0000	0.0000	30.00	0.90	0.1600	0.0000	2.4000	PFind	None	0.00	0.00	None
16.6400	5.3232	0.0000	0.0000	28.33	0.85	0.1200	0.0000	0.0000	PFind	None	0.00	0.00	None
17.6200	5.0293	0.0000	0.0000	230.00	6.91	0.0600	0.0000	32.2000	PFind	None	0.00	0.00	None
18.6000	4.7665	0.0000	0.0000	132.50	3.98	0.0800	0.0000	21.2000	PFind	None	0.00	0.00	None
18.9400	4.6817	0.0000	0.0000	26.67	0.80	0.0400	0.0000	4.2667	PFind	None	0.00	0.00	None
20.5800	4.3121	0.0000	0.0000	233.33	7.01	0.0400	0.0000	18.6667	PFind	None	0.00	0.00	None
20.8800	4.2509	0.0000	0.0000	24.17	0.73	0.1000	0.0000	1.4500	PFind	None	0.00	0.00	None
22.0600	4.0261	0.0000	0.0000	45.83	1.38	0.1600	0.0000	1.8333	PFind	None	0.00	0.00	None
22.3600	3.9727	0.0000	0.0000	35.83	1.08	0.0000	0.0000	2.8667	PFind	None	0.00	0.00	None
24.4200	3.6421	0.0000	0.0000	298.33	8.97	0.0000	0.0000	47.7333	PFind	None	0.00	0.00	None
25.0000	3.5589	0.0000	0.0000	189.17	5.68	0.0200	0.0000	30.2667	PFind	None	0.00	0.00	None
25.5400	3.4848	0.0000	0.0000	23.33	0.70	0.1000	0.0000	1.4000	PFind	None	0.00	0.00	None
26.6600	3.3409	0.0000	0.0000	607.50	18.26	0.0200	0.0000	97.2000	PFind	None	0.00	0.00	None
27.3200	3.2617	0.0000	0.0000	30.83	0.93	0.1600	0.0000	4.9333	PFind	None	0.00	0.00	None
27.5800	3.2315	0.0000	0.0000	240.00	7.21	0.0000	0.0000	28.8000	PFind	None	0.00	0.00	None
28.4600	3.1336	0.0000	0.0000	65.00	1.95	0.0800	0.0000	5.2000	PFind	None	0.00	0.00	None
28.6000	3.1186	0.0000	0.0000	45.83	1.38	0.1600	0.0000	2.7500	PFind	None	0.00	0.00	None
31.4200	2.8448	0.0000	0.0000	37.50	1.13	0.1400	0.0000	6.0000	PFind	None	0.00	0.00	None
31.5800	2.8307	0.0000	0.0000	43.33	1.30	0.0200	0.0000	6.9333	PFind	None	0.00	0.00	None
34.2000	2.6196	0.0000	0.0000	45.00	1.35	0.1000	0.0000	3.6000	PFind	None	0.00	0.00	None
35.1400	2.5517	0.0000	0.0000	33.33	1.00	0.0400	0.0000	0.6667	PFind	None	0.00	0.00	None
35.2200	2.5461	0.0000	0.0000	23.33	0.70	0.1600	0.0000	0.9333	PFind	None	0.00	0.00	None
35.3800	2.5349	0.0000	0.0000	25.00	0.75	0.0000	0.0000	0.5000	PFind	None	0.00	0.00	None
35.8800	2.5007	0.0000	0.0000	39.17	1.18	0.1600	0.0000	6.2667	PFind	None	0.00	0.00	None
36.2600	2.4754	0.0000	0.0000	44.17	1.33	0.0200	0.0000	5.3000	PFind	None	0.00	0.00	None
37.0800	2.4225	0.0000	0.0000	24.17	0.73	0.1400	0.0000	0.0000	PFind	None	0.00	0.00	None
37.9600	2.3684	0.0000	0.0000	3327.50	100.00	0.0800	0.0000	532.4000	PFind	None	0.00	0.00	None
39.6400	2.2718	0.0000	0.0000	33.33	1.00	0.0600	0.0000	1.3333	PFind	None	0.00	0.00	None
42.2400	2.1378	0.0000	0.0000	26.67	0.80	0.0200	0.0000	2.6667	PFind	None	0.00	0.00	None
44.1200	2.0509	0.0000	0.0000	1426.67	42.88	0.0400	0.0000	199.7333	PFind	None	0.00	0.00	None
44.6800	2.0265	0.0000	0.0000	36.67	1.10	0.0800	0.0000	3.6667	PFind	None	0.00	0.00	None
44.8000	2.0214	0.0000	0.0000	27.50	0.83	0.1600	0.0000	1.1000	PFind	None	0.00	0.00	None
45.4400	1.9944	0.0000	0.0000	174.17	5.23	0.0800	0.0000	27.8667	PFind	None	0.00	0.00	None
47.0200	1.9310	0.0000	0.0000	33.33	1.00	0.0800	0.0000	3.3333	PFind	None	0.00	0.00	None
49.9400	1.8247	0.0000	0.0000	25.00	0.75	0.1200	0.0000	1.5000	PFind	None	0.00	0.00	None
50.2000	1.8158	0.0000	0.0000	40.00	1.20	0.0800	0.0000	4.8000	PFind	None	0.00	0.00	None
64.2800	1.4479	0.0000	0.0000	1000.00	30.05	0.1400	0.0000	100.0000	PFind	None	0.00	0.00	None
64.4600	1.4443	0.0000	0.0000	573.33	17.23	0.1000	0.0000	68.8000	PFind	None	0.00	0.00	None
