Position	Dspace	ESD(P)	Corr.Fact	Intensity	Rel.Int.	FWHM(L)	ESD(L)	Area	Source	Curve	Strain	CSize	CSize_Source
[deg]	[A]	[deg]	[deg]	[CPS]	[CPS]	[deg]	[deg]	[deg]	[--]	[--]	[--]	[--]	[--]
2.7600	31.9841	0.0000	0.0000	55.00	4.73	0.1400	0.0000	4.4000	PFind	None	0.00	0.00	None
2.8600	30.8660	0.0000	0.0000	47.50	4.09	0.0400	0.0000	2.8500	PFind	None	0.00	0.00	None
3.0000	29.4259	0.0000	0.0000	47.50	4.09	0.0800	0.0000	6.6500	PFind	None	0.00	0.00	None
3.1200	28.2944	0.0000	0.0000	55.83	4.80	0.1200	0.0000	0.0000	PFind	None	0.00	0.00	None
3.2000	27.5872	0.0000	0.0000	54.17	4.66	0.0400	0.0000	2.1667	PFind	None	0.00	0.00	None
3.4000	25.9649	0.0000	0.0000	42.50	3.66	0.1600	0.0000	1.7000	PFind	None	0.00	0.00	None
3.5800	24.6598	0.0000	0.0000	44.17	3.80	0.0800	0.0000	6.1833	PFind	None	0.00	0.00	None
4.0000	22.0714	0.0000	0.0000	44.17	3.80	0.1200	0.0000	4.4167	PFind	None	0.00	0.00	None
4.2000	21.0208	0.0000	0.0000	40.00	3.44	0.0200	0.0000	4.0000	PFind	None	0.00	0.00	None
4.3200	20.4372	0.0000	0.0000	39.17	3.37	0.0800	0.0000	2.3500	PFind	None	0.00	0.00	None
5.8600	15.0693	0.0000	0.0000	40.83	3.51	0.0800	0.0000	4.0833	PFind	None	0.00	0.00	None
6.0400	14.6206	0.0000	0.0000	65.00	5.59	0.1200	0.0000	9.1000	PFind	None	0.00	0.00	None
6.2800	14.0624	0.0000	0.0000	64.17	5.52	0.1400	0.0000	10.2667	PFind	None	0.00	0.00	None
6.3400	13.9295	0.0000	0.0000	78.33	6.74	0.0800	0.0000	9.4000	PFind	None	0.00	0.00	None
7.1800	12.3016	0.0000	0.0000	39.17	3.37	0.1000	0.0000	1.5667	PFind	None	0.00	0.00	None
8.9600	9.8614	0.0000	0.0000	217.50	18.71	0.1000	0.0000	30.4500	PFind	None	0.00	0.00	None
9.5400	9.2631	0.0000	0.0000	44.17	3.80	0.0600	0.0000	1.7667	PFind	None	0.00	0.00	None
10.6000	8.3390	0.0000	0.0000	60.00	5.16	0.1000	0.0000	6.0000	PFind	None	0.00	0.00	None
12.3000	7.1900	0.0000	0.0000	345.83	29.75	0.0400	0.0000	55.3333	PFind	None	0.00	0.00	None
12.5800	7.0306	0.0000	0.0000	193.33	16.63	0.1400	0.0000	27.0667	PFind	None	0.00	0.00	None
17.9400	4.9403	0.0000	0.0000	126.67	10.90	0.1000	0.0000	12.6667	PFind	None	0.00	0.00	None
18.6400	4.7563	0.0000	0.0000	52.50	4.52	0.1000	0.0000	6.3000	PFind	None	0.00	0.00	None
18.9000	4.6915	0.0000	0.0000	97.50	8.39	0.1600	0.0000	13.6500	PFind	None	0.00	0.00	None
19.9000	4.4579	0.0000	0.0000	45.83	3.94	0.1600	0.0000	1.8333	PFind	None	0.00	0.00	None
20.9800	4.2308	0.0000	0.0000	235.83	20.29	0.1000	0.0000	37.7333	PFind	None	0.00	0.00	None
22.1400	4.0117	0.0000	0.0000	126.67	10.90	0.0400	0.0000	17.7333	PFind	None	0.00	0.00	None
22.6000	3.9311	0.0000	0.0000	40.00	3.44	0.0200	0.0000	4.0000	PFind	None	0.00	0.00	None
23.0400	3.8570	0.0000	0.0000	44.17	3.80	0.1200	0.0000	7.0667	PFind	None	0.00	0.00	None
23.6400	3.7604	0.0000	0.0000	132.50	11.40	0.0400	0.0000	13.2500	PFind	None	0.00	0.00	None
23.7800	3.7386	0.0000	0.0000	65.00	5.59	0.1200	0.0000	3.9000	PFind	None	0.00	0.00	None
24.3400	3.6539	0.0000	0.0000	60.00	5.16	0.0400	0.0000	7.2000	PFind	None	0.00	0.00	None
24.7000	3.6014	0.0000	0.0000	365.00	31.40	0.0400	0.0000	51.1000	PFind	None	0.00	0.00	None
25.2600	3.5228	0.0000	0.0000	205.00	17.63	0.0600	0.0000	28.7000	PFind	None	0.00	0.00	None
25.6200	3.4741	0.0000	0.0000	85.00	7.31	0.1600	0.0000	13.6000	PFind	None	0.00	0.00	None
26.7400	3.3311	0.0000	0.0000	1162.50	100.00	0.0800	0.0000	162.7500	PFind	None	0.00	0.00	None
27.5600	3.2338	0.0000	0.0000	108.33	9.32	0.1200	0.0000	8.6667	PFind	None	0.00	0.00	None
28.0000	3.1840	0.0000	0.0000	410.83	35.34	0.0600	0.0000	65.7333	PFind	None	0.00	0.00	None
