
Filename:
	C:\Program Files\Thermo Electron\WinXRD\Datafiles\FIEN2\FIEN\G21_FT.pk

File Created:
	February 25, 2021 - 10:45 AM

Specimen Id:
	G21 FT RT

Specimen Name:
	

Specimen Description:
	

Comment:
Scan Type: 2Theta Scan
Start Angle: 2 deg.
Stop Angle: 65 deg.
Num Points: 3151
Step Size: 0.02 deg.
Scan Rate: 1.000000
Scan Mode: Continuous
Wavelength: 1.540562
\Kalpha1: 1.540562	\Kalpha2: 1.544390	\Kbeta: 1.392218

Optics:
		Detector:
			 Type: Fixed Slits
		Tube: 
			 Type: Fixed Slits


Datas:
Peaks:

Position        Dspace          ESD(P)          Corr.Fact       Intensity       Rel.Int.        FWHM(L)         ESD(L)          Area            Source                  Curve           Strain  CSize   CSize_Source    
[deg]           [A]             [deg]           [deg]           [CPS]           [CPS]           [deg]           [deg]           [deg]           [--]                    [--]            [--]    [--]    [--]            
  3.7800        23.3555           0.0000          0.0000            86.67         1.75          0.1000            0.0000           1.7333       PFind                   None            0.00    0.00    None            
  3.9400        22.4074           0.0000          0.0000            53.33         1.08          0.0800            0.0000           8.5333       PFind                   None            0.00    0.00    None            
  4.0800        21.6388           0.0000          0.0000            56.67         1.14          0.1200            0.0000           4.5333       PFind                   None            0.00    0.00    None            
  4.3400        20.3430           0.0000          0.0000            84.17         1.70          0.0800            0.0000           1.6833       PFind                   None            0.00    0.00    None            
  4.6400        19.0284           0.0000          0.0000            80.00         1.62          0.0800            0.0000           3.2000       PFind                   None            0.00    0.00    None            
  4.7800        18.4714           0.0000          0.0000            46.67         0.94          0.1400            0.0000           0.0000       PFind                   None            0.00    0.00    None            
  4.9400        17.8735           0.0000          0.0000            36.67         0.74          0.1000            0.0000           3.6667       PFind                   None            0.00    0.00    None            
  5.1200        17.2455           0.0000          0.0000            56.67         1.14          0.1600            0.0000           2.2667       PFind                   None            0.00    0.00    None            
  5.4600        16.1724           0.0000          0.0000            60.00         1.21          0.1000            0.0000           0.0000       PFind                   None            0.00    0.00    None            
  5.8800        15.0181           0.0000          0.0000           387.50         7.83          0.1600            0.0000          54.2500       PFind                   None            0.00    0.00    None            
  6.1600        14.3361           0.0000          0.0000           380.00         7.68          0.1000            0.0000          38.0000       PFind                   None            0.00    0.00    None            
  6.3800        13.8422           0.0000          0.0000            66.67         1.35          0.0800            0.0000          10.6667       PFind                   None            0.00    0.00    None            
  6.7000        13.1818           0.0000          0.0000            61.67         1.25          0.1000            0.0000           9.8667       PFind                   None            0.00    0.00    None            
  6.9600        12.6899           0.0000          0.0000            55.00         1.11          0.0200            0.0000           5.5000       PFind                   None            0.00    0.00    None            
  7.1600        12.3359           0.0000          0.0000            48.33         0.98          0.1000            0.0000           0.0000       PFind                   None            0.00    0.00    None            
  7.3200        12.0666           0.0000          0.0000            46.67         0.94          0.1200            0.0000           0.9333       PFind                   None            0.00    0.00    None            
  7.5000        11.7774           0.0000          0.0000            42.50         0.86          0.1400            0.0000           1.7000       PFind                   None            0.00    0.00    None            
  7.7000        11.4720           0.0000          0.0000            45.00         0.91          0.1600            0.0000           0.0000       PFind                   None            0.00    0.00    None            
  7.8000        11.3251           0.0000          0.0000            39.17         0.79          0.1400            0.0000           0.7833       PFind                   None            0.00    0.00    None            
  7.9200        11.1538           0.0000          0.0000            26.67         0.54          0.1000            0.0000           1.6000       PFind                   None            0.00    0.00    None            
  8.8000        10.0403           0.0000          0.0000          2345.83        47.40          0.1600            0.0000         187.6667       PFind                   None            0.00    0.00    None            
  9.0800         9.7313           0.0000          0.0000           212.50         4.29          0.1000            0.0000          21.2500       PFind                   None            0.00    0.00    None            
  9.3600         9.4408           0.0000          0.0000            89.17         1.80          0.0200            0.0000           5.3500       PFind                   None            0.00    0.00    None            
  9.5200         9.2825           0.0000          0.0000            58.33         1.18          0.0400            0.0000           2.3333       PFind                   None            0.00    0.00    None            
  9.6800         9.1294           0.0000          0.0000            38.33         0.77          0.0600            0.0000           3.8333       PFind                   None            0.00    0.00    None            
  9.8800         8.9451           0.0000          0.0000            35.00         0.71          0.1600            0.0000           1.4000       PFind                   None            0.00    0.00    None            
  9.9800         8.8557           0.0000          0.0000            29.17         0.59          0.1000            0.0000           0.5833       PFind                   None            0.00    0.00    None            
 10.1800         8.6821           0.0000          0.0000            40.83         0.83          0.1200            0.0000           0.0000       PFind                   None            0.00    0.00    None            
 10.4600         8.4503           0.0000          0.0000           135.00         2.73          0.0600            0.0000          13.5000       PFind                   None            0.00    0.00    None            
 10.6400         8.3078           0.0000          0.0000            31.67         0.64          0.0800            0.0000           0.6333       PFind                   None            0.00    0.00    None            
 10.8200         8.1700           0.0000          0.0000            35.83         0.72          0.1000            0.0000           1.4333       PFind                   None            0.00    0.00    None            
 11.1800         7.9077           0.0000          0.0000            38.33         0.77          0.0600            0.0000           2.3000       PFind                   None            0.00    0.00    None            
 11.7000         7.5574           0.0000          0.0000            25.83         0.52          0.0800            0.0000           0.5167       PFind                   None            0.00    0.00    None            
 11.8800         7.4433           0.0000          0.0000            63.33         1.28          0.0800            0.0000          10.1333       PFind                   None            0.00    0.00    None            
 12.1000         7.3084           0.0000          0.0000           662.50        13.39          0.0000            0.0000          53.0000       PFind                   None            0.00    0.00    None            
 12.4200         7.1208           0.0000          0.0000           894.17        18.07          0.0400            0.0000          89.4167       PFind                   None            0.00    0.00    None            
 13.1400         6.7322           0.0000          0.0000            29.17         0.59          0.0200            0.0000           2.3333       PFind                   None            0.00    0.00    None            
 13.2800         6.6616           0.0000          0.0000            30.83         0.62          0.1600            0.0000           0.0000       PFind                   None            0.00    0.00    None            
