
Filename:
	C:\Program Files\Thermo Electron\WinXRD\Datafiles\FIEN2\FIEN\G49_RT.pk

File Created:
	February 25, 2021 - 10:51 AM

Specimen Id:
	G49 RT

Specimen Name:
	

Specimen Description:
	

Comment:
Scan Type: 2Theta Scan
Start Angle: 3 deg.
Stop Angle: 65 deg.
Num Points: 3101
Step Size: 0.02 deg.
Scan Rate: 1.000000
Scan Mode: Continuous
Wavelength: 1.540562
\Kalpha1: 1.540562	\Kalpha2: 1.544390	\Kbeta: 1.392218

Optics:
		Detector:
			 Type: Fixed Slits
		Tube: 
			 Type: Fixed Slits


Datas:
Peaks:

Position        Dspace          ESD(P)          Corr.Fact       Intensity       Rel.Int.        FWHM(L)         ESD(L)          Area            Source                  Curve           Strain  CSize   CSize_Source    
[deg]           [A]             [deg]           [deg]           [CPS]           [CPS]           [deg]           [deg]           [deg]           [--]                    [--]            [--]    [--]    [--]            
  4.6400        19.0284           0.0000          0.0000            73.33         3.50          0.0200            0.0000           0.0000       PFind                   None            0.00    0.00    None            
  4.7600        18.5490           0.0000          0.0000            62.50         2.98          0.0200            0.0000           3.7500       PFind                   None            0.00    0.00    None            
  5.0200        17.5888           0.0000          0.0000            50.00         2.39          0.1000            0.0000           4.0000       PFind                   None            0.00    0.00    None            
  5.1000        17.3131           0.0000          0.0000            53.33         2.55          0.1000            0.0000           6.4000       PFind                   None            0.00    0.00    None            
  5.2600        16.7868           0.0000          0.0000            47.50         2.27          0.1400            0.0000           1.9000       PFind                   None            0.00    0.00    None            
  5.3400        16.5355           0.0000          0.0000            52.50         2.51          0.1000            0.0000           0.0000       PFind                   None            0.00    0.00    None            
  5.5200        15.9967           0.0000          0.0000            52.50         2.51          0.1600            0.0000           2.1000       PFind                   None            0.00    0.00    None            
  5.6600        15.6013           0.0000          0.0000            56.67         2.70          0.1000            0.0000           4.5333       PFind                   None            0.00    0.00    None            
  6.0000        14.7180           0.0000          0.0000            68.33         3.26          0.0000            0.0000          10.9333       PFind                   None            0.00    0.00    None            
